dataset,aggregator,trial,n_layers,optimizer__lr,optimizer__weight_decay,n_head,n_hid,attn_dropout,ff_dropout,embed_dim,numerical_passthrough,valid_loss_opt_trial,train_bacc,val_bacc,test_bacc_trial,non_trainable_params,trainable_params,aggregator__cell,aggregator__hidden_size,aggregator__num_layers,aggregator__dropout,label,valid_loss_opt_ds_agg,valid_loss_opt_ds,test_bacc_ds_agg,test_bacc_ds
anneal,rnn,50d33816,1,0.00010518323019151429,0.00014279967623357078,16,256,0.4236096099745402,0.28436592680070727,128,True,0.2849894854757521,49.011,57.629,47.589,0,1108434,LSTM,256.0,2.0,0.386349592372174,3,0.12020578185717265,0.06942442158857981,88.66,95.623
anneal,rnn,8e77e630,4,0.0009372758247974172,5.181284142595767e-05,4,1024,0.3973870542099186,0.17201453518396476,256,True,0.587345509396659,28.176,27.277,23.953,0,3262674,GRU,64.0,1.0,0.02697208675246765,3,0.12020578185717265,0.06942442158857981,88.66,95.623
anneal,sum,05779a4a,4,9.439284320897228e-05,2.369442041697068e-06,1,256,0.3238931064015122,0.003631143741929847,256,True,0.29112344516648186,53.109,57.629,47.589,0,1649490,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,762cb2bc,2,0.00032669666483877314,3.354802278998041e-05,4,512,0.11210326340422,0.18287497868373037,64,True,0.26071442696783276,74.948,63.638,75.172,0,189778,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,a4e416a4,4,0.000607179603305794,8.311872501749058e-06,16,128,0.36622194106773154,0.0908300504666289,256,False,0.13209507274958823,97.945,87.453,91.542,0,1389126,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,98ff948a,1,3.9686428733906706e-05,6.617997596631321e-05,2,64,0.2705836826446323,0.3121619278157509,256,True,0.33407311936219536,45.238,54.296,43.044,0,363666,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,2213078e,4,0.00010541815949263917,1.0389450283285505e-06,1,256,0.49883397844823485,0.0025523596218238937,256,False,0.1245088795820872,93.223,88.638,90.168,0,1651782,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,7654ae70,2,0.00028836426918638964,0.0004890722011512092,2,1024,0.4286033037070864,0.3118658588723253,64,False,0.16166120767593384,93.251,82.277,90.02,0,321862,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,9f89438c,1,0.0009444635779236657,2.9523321819730138e-05,32,512,0.21347428283560355,0.36232453204044945,32,True,0.2775478680928548,56.366,57.629,52.141,0,54322,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,ea0cb2e0,4,0.00010552532621605833,1.730349124806811e-06,1,256,0.4910735299648211,0.0028634426709086306,256,False,0.08119101855489942,93.223,92.805,90.929,0,1651782,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,293c3f30,3,0.00018599030635759603,3.832329877411988e-06,1,256,0.4986623469088711,0.17435526875358695,256,False,0.07471875548362732,98.092,93.815,94.566,0,1256006,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,ca74307a,4,0.00014336042373531892,1.1129099018085387e-06,16,256,0.494626655782447,0.003090103021619245,256,False,0.09830988032950295,93.174,90.481,95.623,0,1651782,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,a9ab3dde,3,2.4985138102223016e-05,4.8241466965700836e-05,32,32,0.09433542834351882,0.4526862872206397,128,False,0.5348166717423333,20.323,25.0,20.0,0,263462,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,c47f6ad6,1,9.943239050817184e-05,0.0008229225408038727,8,64,0.14199816039403362,0.3307949324979181,32,False,0.4542036169105106,28.287,35.138,25.354,0,24806,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,42414b38,3,0.00019506866315795464,4.762610720384744e-06,16,256,0.0058717239671542965,0.14752644126581485,256,False,0.22221633626355064,77.652,70.962,62.438,0,1256006,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,87ae4e42,3,1.2430065122885903e-05,1.4884316856064785e-05,4,128,0.108777138142099,0.08186717097848484,128,False,0.6267559236950344,20.0,25.0,20.0,0,337478,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,sum,cf393218,4,0.0009902689377677418,1.1938302760169534e-06,16,128,0.49422353353917203,0.04599873122890838,256,False,0.1000618060429891,97.251,92.453,92.007,0,1389126,,,,,3,0.07471875548362732,0.06942442158857981,95.623,95.623
anneal,mean,e4836e38,1,0.0009284440168788156,1.3176151004920301e-05,2,32,0.4737200064006515,0.4435739831235561,128,False,0.14255742496914334,90.473,84.601,91.542,0,113638,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,c4549f56,2,0.0003429090527004966,5.930805795511808e-05,16,256,0.20155773342622663,0.08586579498634572,32,False,0.5954221824804942,20.0,25.0,20.0,0,58310,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,01b9149e,4,0.00074933523999972,1.0597821424538535e-05,4,1024,0.10238531278108073,0.013191088766687314,256,False,0.09568277895450591,93.671,88.286,87.286,0,3227718,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,bd2e01e0,3,0.00017315352676109815,0.00041313633835873424,32,1024,0.14486413682384103,0.3724574309918097,128,True,0.2805700166357888,65.432,59.296,64.559,0,1027538,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,940ba150,3,0.0006503148421361515,3.505330745613344e-05,4,1024,0.04525482366612321,0.05717532228429745,256,False,0.1332073046101464,89.625,85.129,86.229,0,2437958,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,142e87bc,3,0.0003854722730962744,1.3193033351263465e-05,4,1024,0.10019441650535409,0.17161772204460496,256,False,0.08117620531055662,92.353,87.324,84.855,0,2437958,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,7de2e83e,2,5.3662520074653796e-05,4.964714666684969e-06,16,512,0.017201772700643325,0.21344867944441243,64,False,0.23149958120452033,58.078,60.786,56.384,0,189766,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,7db4f82a,3,7.482086665393304e-05,2.043626371367763e-06,16,256,0.3650699615793767,0.15108664118970305,32,False,0.19597143795755173,69.284,78.462,65.919,0,79334,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,d7fea9a2,1,0.0005284263715770569,3.2470207679669786e-05,2,64,0.26094043230133723,0.28198985173119884,32,False,0.5861404306358762,20.0,25.0,20.0,0,24806,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,f2ce1272,1,0.00018553659528391716,0.00021131555456606584,8,256,0.2980925612674193,0.37478499613327443,128,True,0.3819750785827637,40.0,50.0,40.0,0,170450,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,fc5a6822,4,0.0007614949820587399,1.2271187104543545e-05,4,1024,0.11015473796343495,0.043227408284818414,256,False,0.1605698737833235,85.579,80.481,83.333,0,3227718,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,e949610c,1,0.00020074176970377228,0.00025086094405854916,8,32,0.46176655863181026,0.4848773876012621,128,True,0.3065143959389793,40.645,53.333,41.818,0,112882,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,d2a80098,1,0.0004950407607814828,1.286708354908763e-05,2,256,0.18125413654984518,0.2878127780856618,128,False,0.12384579016102684,91.687,89.777,92.747,0,171206,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,a554b942,4,1.2263091470746224e-05,1.9373632958425066e-06,1,128,0.015546885192535886,0.28161165855551246,32,True,1.3560544146431817,20.0,25.0,20.0,0,67474,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,mean,f79ab27e,2,3.0528674171903765e-05,0.00010862404894708251,2,256,0.30724648757229917,0.3616376854242108,256,True,0.5695144746038648,20.0,25.0,20.0,0,857938,,,,,3,0.08117620531055662,0.06942442158857981,92.747,95.623
anneal,max,1ea82816,1,2.467678318992708e-05,1.0315273582638505e-06,16,512,0.4924621065438171,0.007946622491430355,32,False,0.8299554930792914,20.0,25.0,20.0,0,53926,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,0a634ad4,3,0.0007740753652200694,0.0008674738964487371,8,128,0.18964146344971688,0.27063649323926403,128,True,0.3063287529680464,48.415,57.629,47.589,0,336722,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,2cf8cc4a,4,0.00035393089775798353,1.913382338261279e-05,2,128,0.1291615431467149,0.314466371267883,256,False,0.06942442158857981,93.321,91.491,92.283,0,1389126,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,dede055c,3,0.0008213755765075096,1.2446385042564108e-05,8,128,0.12557643468527507,0.14144126896549203,32,False,0.09755838190515836,97.398,86.796,87.751,0,54374,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,bfa77b00,3,0.0007363490984050215,0.00012003094676148375,8,256,0.03038026528290244,0.11858429974458318,256,True,0.24675746427641976,52.216,57.805,51.522,0,1253714,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,fae431ea,4,0.00010327487835191982,3.6747913758373366e-06,1,1024,0.3113095957732409,0.4463607053707792,256,False,0.1930195391178131,70.848,76.925,67.145,0,3227718,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,bfd64f02,3,1.0358538247844898e-05,0.0002512478578749205,8,256,0.25666685356065705,0.3712550461905881,32,False,1.0923584196302625,20.0,25.0,20.0,0,79334,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,23723738,1,3.4813037743248685e-05,1.8307110568275665e-05,16,32,0.37282630981222864,0.11840503406042413,32,False,0.8275901940133836,20.0,25.0,20.0,0,22726,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,12b8e7b6,2,0.00018282421721568424,7.088020084799169e-06,4,64,0.08270904944931279,0.4888581506942203,64,False,0.43169637388653226,36.247,36.765,37.778,0,74182,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,d8516288,3,0.00013853366949228058,8.692586374549757e-05,32,64,0.0048710189884813015,0.2179504905800545,32,True,0.6348357306586372,20.0,25.0,20.0,0,42290,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,629c4408,4,0.00037761786147716284,4.922875485121118e-05,2,128,0.1719582961686708,0.2942323076939332,256,False,0.12183479401800368,93.349,83.944,82.296,0,1389126,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,2831863e,4,0.0002926733705231555,2.3382477878454535e-05,16,32,0.36367951176054125,0.15999662369513185,128,False,0.10492887331379784,92.9,86.972,91.226,0,338374,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,19456096,1,2.061641073970201e-05,1.2830807041544672e-06,4,512,0.48266543583179333,0.013246166993990477,64,False,1.0167355510923597,20.0,25.0,20.0,0,106758,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,e4d0e0f6,3,0.00043437144083369997,1.1324719146886318e-05,2,128,0.11071092026622226,0.35062812926053205,256,False,0.1754689444270399,93.545,86.138,90.929,0,1059014,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
anneal,max,472ffc8c,4,0.00033592042166680095,3.707661486407187e-05,16,32,0.3665830157358939,0.16122325044896613,128,False,0.20089275240898133,82.722,80.61,80.923,0,338374,,,,,3,0.06942442158857981,0.06942442158857981,92.283,95.623
jasmine,cls,22c60c0a,1,0.0004257581340651285,8.297661829925626e-05,16,256,0.023481853527834162,0.3632419923860249,64,True,0.4281191807396248,79.103,79.623,78.949,0,93841,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,193c4898,4,9.084721561971447e-05,6.36487426800537e-05,8,64,0.062166312547136504,0.44668842620709637,256,False,0.4167332154023188,81.444,80.964,80.153,0,1339137,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,15613afc,4,8.558982240045173e-05,0.00011269128037479045,8,64,0.19179691398879634,0.4045833563589738,256,False,0.4077504989589678,84.132,81.779,81.042,0,1339137,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,720bed8e,3,0.00027129347698383235,0.0006211140441367278,2,1024,0.01530164255569344,0.08585704280819378,32,True,0.4363177876975668,79.88,79.997,79.07,0,239505,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,8c4958c6,3,1.611760574268663e-05,1.4758993530397223e-05,32,1024,0.07389413504781372,0.26038812332497396,256,True,0.4368923966409373,78.483,78.042,78.615,0,2516241,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,de8f780e,1,0.0009524466960719097,9.448650154809594e-06,4,32,0.3284401412050819,0.3631422394984516,128,False,0.4218535656405853,78.785,80.265,78.58,0,154145,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,b91558ec,2,8.157920678999299e-05,7.924447375911997e-06,8,1024,0.34233406175096537,0.424348585180382,128,False,0.40766363627147834,85.492,81.769,80.886,0,738945,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,07f4558a,1,0.00017047771545256575,1.463668644692924e-06,16,512,0.3202297375934784,0.2965641023313382,32,True,0.4416383043106277,77.266,78.627,78.049,0,64337,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,c61c8064,2,2.69550368064413e-05,2.1187235350098028e-06,8,32,0.49100342306761857,0.17078489564615099,128,False,0.43266393426475014,78.225,79.901,78.039,0,229057,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,bac8ccb8,2,2.437060786817529e-05,2.6388191938950213e-06,8,128,0.4788779634719179,0.08309880711991041,128,False,0.4475148638189338,77.671,78.789,77.427,0,278401,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,97554a26,3,4.560715649087383e-05,0.0001725573241110505,8,64,0.19206294550027256,0.35967119808463777,256,False,0.414233517457093,82.512,81.97,79.9,0,1041857,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,99667278,2,0.00018020315942963262,3.577456880384373e-05,1,1024,0.21346210587277864,5.684514027182175e-05,32,False,0.4413652523378631,77.707,78.454,77.139,0,168033,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,b95cba0c,4,7.200600606717529e-05,0.0006729340970643298,1,256,0.08837348552667817,0.4504525256460499,64,True,0.4324367023892139,79.218,80.724,79.421,0,243793,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,d35192ec,2,4.809182613718675e-05,7.641144780213688e-06,4,32,0.3993571738242596,0.48247232325288,128,False,0.41967626008356435,79.48,79.872,80.299,0,229057,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,cls,feb7c046,4,9.341578003513562e-05,0.00010962846019435437,8,64,0.21985036414085074,0.3967270434040944,256,False,0.4023772421693882,86.767,81.52,81.077,0,1339137,,,,,1,0.4023772421693882,0.3864559450840431,81.077,82.279
jasmine,concatenate,4473e24c,2,1.4433695354886906e-05,0.00021765246258395718,16,128,0.4090765355100913,0.33740934695878383,64,False,0.4288364443148001,81.051,78.972,79.008,0,1282177,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,5b130624,3,0.0006665776639888781,5.0509849619278706e-05,2,256,0.1379892585606587,0.14644951900779046,32,True,0.43150271967028453,81.067,78.953,78.192,0,642673,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,0ed56de0,2,5.77730146415233e-05,9.7776716451002e-06,2,32,0.4987166054847568,0.0036103294163399857,128,False,0.4199094007562353,82.246,81.07,78.998,0,2571841,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,d29abd58,3,9.342806265531108e-05,6.358714412330884e-06,2,32,0.010965223371776023,0.49168448036827844,128,False,0.41522065818409626,81.817,80.39,78.505,0,2646753,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,c4e7ea00,4,0.00016795403717711956,0.0007896767317382619,8,512,0.21784367370872626,0.15153844945857448,64,True,0.43416482559600267,79.3,77.727,77.807,0,1481745,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,2ce6e580,2,0.00038370363535837024,1.145793428026917e-06,4,1024,0.29059367289908844,0.10398346856211155,128,False,0.4258830064105828,79.407,78.934,78.863,0,3081729,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,ee4f7ff8,1,3.2006517006508715e-05,0.00020927243147705925,16,512,0.3335681187280953,0.3576831843666148,32,True,0.4326983681276216,80.472,79.423,77.443,0,617265,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,6a9ca396,1,2.7038329440957032e-05,0.00018864657099090752,16,32,0.40852083470991085,0.33611130182953486,64,False,0.42049759935893405,82.224,80.131,78.828,0,1236321,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,a75e633e,2,6.158468220997116e-05,0.00016997706247131607,2,32,0.3212545556458733,0.3685117125990536,128,False,0.4133869774477366,84.685,82.344,78.564,0,2571841,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,7edcc16c,2,3.079009354655777e-05,0.00041806221408507765,16,32,0.4118195245068598,0.37085866148783325,64,False,0.41456462210746264,86.771,81.501,78.769,0,1257409,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,236035e8,4,0.00015277346026027708,0.0005386900491425317,32,1024,0.22849257293783987,0.21587745021265592,256,False,0.41793733635539787,82.879,81.319,79.404,0,7994625,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,5ce68780,2,2.8616747766913397e-05,0.0001780650880227572,16,32,0.3933370591379764,0.32898877995745424,64,False,0.41258199086141345,84.758,81.836,79.081,0,1257409,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,5ad5c3cc,1,1.4264037257664613e-05,7.807714139359276e-05,1,64,0.24452560709344795,0.18805033812474525,32,True,0.4284494996470223,83.574,79.518,79.092,0,588145,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,39223f10,2,1.111973531418553e-05,1.4768115931167977e-05,4,128,0.47832560383260514,0.017240048509565314,256,False,0.4264894358976003,81.699,80.083,79.72,0,5495809,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,concatenate,e3e0ce4a,3,5.761978095896096e-05,8.107932751302664e-06,2,32,0.0297868914355795,0.46826739120337546,128,False,0.4166579245023392,82.923,81.348,80.019,0,2646753,,,,,1,0.41258199086141345,0.3864559450840431,80.019,82.279
jasmine,rnn,ec1a3788,1,0.00016300254795217065,1.5095706192975442e-05,8,128,0.2540962055640569,0.20838080133946102,128,True,0.42897816269441663,81.097,78.435,80.032,0,187281,GRU,32.0,2.0,0.339061321129076,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,9bf31d00,4,0.0004917491070436996,1.0567553346191262e-06,4,256,0.10286035489746612,0.0015957314182966642,64,False,0.4062559363031307,82.699,81.338,80.31,0,351233,LSTM,128.0,1.0,0.16084116601500748,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,b2e0c644,3,0.00016710826562827172,1.2738821188819033e-05,4,256,0.32964102786954563,0.22168794395470448,256,False,0.3949281277768376,86.439,83.053,81.15,0,1518337,LSTM,128.0,1.0,0.39200572274543766,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,c732c546,3,0.0002753158998203053,4.186830859051387e-06,4,256,0.47978070417291796,0.102351736328848,256,False,0.39036101587054317,87.75,83.178,81.859,0,1518337,LSTM,128.0,1.0,0.2156342911519545,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,dd3be8ae,3,0.0003027839691860263,3.5693996379410468e-06,4,256,0.38456563218435386,0.08965389856668282,256,False,0.40446662668207384,82.653,82.746,80.512,0,1518337,LSTM,128.0,1.0,0.24849357622991064,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,0740ec2c,3,0.0003434538516415723,1.1138203420440492e-06,4,256,0.4409775056697808,0.0035411303695155882,256,False,0.397323187521754,81.718,83.12,81.632,0,1518337,LSTM,128.0,1.0,0.21725526041739146,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,870f5ebe,2,0.00013452808016431472,2.3431099962857897e-06,16,32,0.2671605819309092,0.3500754817137026,32,True,0.4530583875662518,77.715,78.11,78.782,0,56465,LSTM,32.0,2.0,0.4957355336129285,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,59d0fd1e,2,0.0002648068888137011,4.300130213462647e-06,4,256,0.3630350283056729,0.09995888823740257,256,False,0.3864559450840431,85.818,83.015,82.279,0,1122561,LSTM,128.0,1.0,0.08536858093571673,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,f387a7c2,4,4.820843381409215e-05,0.0005872460352674042,1,512,0.011426437470161033,0.46110850429308375,256,True,0.42588130662988377,85.758,81.28,79.515,0,2254289,GRU,32.0,1.0,0.39853633735921834,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,6c41c4c6,3,1.0501549073660921e-05,0.00010667578131445234,32,64,0.30223980167926406,0.16477730153371334,128,False,0.4474765749233252,77.548,78.752,77.255,0,1036097,GRU,256.0,2.0,0.028507412476231286,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,86cfaa44,2,1.7512107945136507e-05,7.3671239534630705e-06,2,128,0.37737862547677375,0.37755657286391564,256,False,0.405875035865822,83.226,82.315,81.32,0,901121,LSTM,64.0,2.0,0.3370699380489859,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,79f8fe22,4,0.0006043633905685097,0.00010196526374153704,4,256,0.10837228015162512,0.0440011120226082,64,False,0.404697687482115,83.509,80.878,80.97,0,351233,LSTM,128.0,1.0,0.13169453288649532,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,5f6c9d26,3,0.0001182225600641053,1.4642004392032483e-05,16,128,0.19571511134981534,0.1478644498480371,32,False,0.43855099462384556,80.023,81.702,78.747,0,9738977,GRU,1024.0,2.0,0.305665724404285,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,4b33b8e2,3,4.160024222175267e-05,0.0009577580812159825,4,256,0.47969652149592934,0.4992492704351484,256,False,0.4075644048713959,81.778,81.252,80.56,0,1518337,LSTM,128.0,1.0,0.21998477888996232,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,rnn,04d1056e,1,0.0008880473627243779,0.00011681026136143781,2,1024,0.45501318005785335,0.29780084919334787,128,True,0.4142048307499494,80.258,79.824,80.514,0,3019153,GRU,512.0,2.0,0.4431121699463926,1,0.3864559450840431,0.3864559450840431,82.279,82.279
jasmine,sum,f58e4b7e,4,0.0009749503293944712,0.0008578386759537378,16,32,0.4775482755123887,0.3296465598339672,256,False,0.40359231784715127,85.502,83.35,79.633,0,1273217,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,fc6189a8,4,0.00041283615799939577,0.00015937382818848216,32,32,0.2644735227673811,0.2020704693524415,256,False,0.4237917304238682,81.566,80.457,79.561,0,1273217,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,07b5a438,4,0.0001997508615222471,6.826935290635906e-05,32,1024,0.006431079705740944,0.03798739017149194,256,False,0.4653748104121018,78.341,77.2,76.902,0,3308801,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,db99eaf8,1,0.0007601509330106378,1.282193252612472e-06,2,256,0.21401107576333267,0.44020889877595654,64,True,0.438476812450131,79.604,77.727,78.383,0,93777,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,0b9a6c56,3,0.0001290162381259216,1.391135061065027e-06,32,256,0.26749755311289586,0.006750437698631706,128,True,0.43066641443738185,79.63,78.818,77.459,0,475537,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,8bc1a71c,3,5.6695157791890047e-05,0.0007827585423776509,16,32,0.499373957566387,0.12032565959953384,256,False,0.4400488649381066,81.081,77.382,78.227,0,992353,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,e65627fe,2,1.041473041868878e-05,6.759331882158904e-06,8,64,0.22769483835972198,0.14343798029756943,64,False,0.5053712382687995,76.111,74.834,75.064,0,94209,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,0b5a030a,2,2.1809688289425286e-05,0.0005495653491315065,2,512,0.26021964629874994,0.49861690541472653,128,True,0.4335147858265057,81.278,78.799,77.109,0,474641,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,d342b948,2,1.6476003415399477e-05,1.3924455990800657e-06,1,64,0.21718949505312063,0.22473627413498015,128,True,0.48636156849725365,76.407,75.926,74.353,0,244369,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,92a248a6,3,0.00038266181260734346,0.00026214216671582575,16,32,0.4133763491653839,0.31252261635612333,256,False,0.43647715174772433,82.923,80.38,79.887,0,992353,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,c8887592,1,2.5234143385759208e-05,1.3226482657442878e-05,8,128,0.35695329536855647,0.37060604012220333,32,True,0.4826682234928636,76.688,77.066,76.484,0,39345,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,4265e396,2,1.6318443009084798e-05,8.63478161199429e-05,4,128,0.2583214072815743,0.2121096049638329,32,True,0.5063747654807828,76.027,74.68,76.832,0,52049,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,20cb865c,4,0.000891830939374147,0.0008997974423133778,16,32,0.4927026615294359,0.31026408499842734,256,False,0.4145632500025495,83.147,81.693,78.276,0,1273217,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,cd9d3328,4,0.0007620574921688349,0.0003149084765224468,16,32,0.4488281393589569,0.07594258551863173,256,False,0.4114136910019208,82.075,80.553,79.213,0,1273217,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,sum,376fddea,4,0.0008224436364887027,0.0003313425361418321,16,32,0.466148736643882,0.3188760613219693,256,False,0.4200677982526808,82.753,81.884,80.404,0,1273217,,,,,1,0.40359231784715127,0.3864559450840431,80.404,82.279
jasmine,mean,fab5d47c,1,0.00015440859455125074,0.0009746622508583657,1,32,0.1413301175654016,0.27975639735216057,64,False,0.42855510664744995,79.343,80.131,80.91,0,64865,,,,,1,0.4099542991799526,0.3864559450840431,80.91,82.279
jasmine,mean,ca24dad2,4,0.000889967307366936,1.3165877133144512e-05,4,64,0.43162826289628414,0.03330809206871635,128,False,0.4099542991799526,85.818,82.2,78.841,0,411649,,,,,1,0.4099542991799526,0.3864559450840431,80.91,82.279
jasmine,mean,bf6d2356,1,1.5807840066725838e-05,6.279786102596165e-06,8,256,0.34736995943961396,0.4789720536803853,128,False,0.5237177537513937,77.668,79.039,76.042,0,211585,,,,,1,0.4099542991799526,0.3864559450840431,80.91,82.279
