dataset,aggregator,n_layers,optimizer__lr,n_head,n_hid,dropout,numerical_passthrough,trial,trial_balanced_accuracy_max,training_iter_sec,non_trainable_params,trainable_params,label,balanced_accuracy_train,balanced_accuracy_val,balanced_accuracy_test,n_parameters,n_trainable
anneal,cls,1,0.0012255099404026005,4,64,0.49763847105776976,True,4,0.25220588235294117,9.473008224964142,0.0,17697.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,4,7.675379651374504e-05,32,64,0.48309390812210357,False,5,0.25,16.49499369382858,0.0,17630469.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,3,0.039665315717716955,16,512,0.18210090777198032,True,6,0.25,7.542733037471768,0.0,1654305.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,1,7.701733427644845e-05,4,256,0.3737759639454487,True,7,0.4041666666666667,9.669969346523281,0.0,468769.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,2,0.008010791203738854,4,512,0.14771445762347407,True,8,0.25,10.824706306457522,0.0,433057.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,1,0.08071756998790952,1,256,0.4090258158234729,False,9,0.2708333333333333,10.24947760105133,0.0,1461509.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,3,0.004618517279745731,16,1024,0.49281181954560266,False,10,0.36911764705882355,12.039552338123322,0.0,6454277.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,4,0.06877118596087702,32,128,0.45661518575761256,True,11,0.25,12.127229893207552,0.0,434849.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,4,0.015105147249743343,8,128,0.11139631012860393,False,12,0.5013071895424837,12.452222087383271,0.0,152133.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,4,0.022402799561978298,4,64,0.0006894505169761644,False,13,0.41707516339869277,12.33713509082795,0.0,369029.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,2,0.028229224211330742,16,64,0.29686527569348,True,14,0.25,10.740090045928957,0.0,202785.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,4,0.0096816917995353,8,1024,0.12395063621891995,False,15,0.4490196078431372,13.026675302982326,0.0,8557061.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,4,0.0031768163299794095,16,512,0.28335719374975665,False,16,0.25,8.515157385667163,0.0,350277.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,3,0.003318354850901242,16,512,0.19745152622819265,True,17,0.25,7.92478760878245,0.0,267297.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,3,0.033947902609233964,8,512,0.3131696938359273,False,18,0.5845588235294118,11.722058813571934,0.0,267269.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,3,0.03294585792034402,8,512,0.2750402834384231,False,19,0.5812091503267974,11.641512382030488,0.0,1654277.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,4,0.0002085855699744946,16,512,0.2331763816360088,False,20,0.2973856209150326,8.359973502159114,0.0,350277.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,2,1.865974752231771e-05,1,512,0.35880225927530934,False,21,0.3340686274509804,3.6022258758544923,0.0,184261.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,1,0.006184425976225889,32,32,0.062157208683503384,False,22,0.2777777777777778,10.097345037460325,0.0,39333.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,3,0.0018707273866995805,8,1024,0.1370698521409598,False,23,0.3055555555555556,12.03808440923691,0.0,6454277.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,3,0.0009014345686102555,2,1024,0.02203513735320025,False,24,0.25,7.822500590483346,0.0,221957.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,4,0.011491418029558423,8,512,0.18628966633968208,False,25,0.47009803921568627,12.101054542064663,0.0,2181381.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,1,0.05540158039576653,4,32,0.22302730083631972,False,26,0.3055555555555556,10.370004582405091,0.0,4560933.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,3,0.0004658761842796316,8,512,0.2790438826399337,False,27,0.25,7.807429893811544,0.0,1654277.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,3,0.0290434629445377,8,512,0.18935880668490432,False,28,0.5517973856209151,11.646392061710362,0.0,1654277.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,cls,4,0.009881900644757935,16,512,0.2870506291120179,False,29,0.5517973856209151,12.523493313789366,0.0,350277.0,2,0.42241696418911606,0.5812091503267974,0.3725821596244131,1654277,1654277
anneal,concatenate,4,0.005819301177893583,2,256,0.49662812611643703,False,0,0.5584150326797386,15.163071894645684,0.0,19359749.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,4,0.047533051080626214,2,32,0.4576269777693497,False,1,0.25,3.8796104907989495,0.0,355589.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,2,0.002069290839328257,8,256,0.25725112850148624,False,2,0.3055555555555556,7.549821825822191,0.0,320901.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,2,0.002483137859142453,8,256,0.27263981599034237,False,3,0.3055555555555556,7.495615617434182,0.0,320901.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,2,0.006066470064607928,8,256,0.1824331427273858,False,4,0.47009803921568627,10.836440367698666,0.0,320901.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,4,0.012106188990170378,32,128,0.3838675982687579,False,5,0.25,3.8515456517537436,0.0,64805.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,3,0.0003257159530255029,4,64,0.1837005747136674,False,6,0.4423202614379085,13.21330989122391,0.0,13451461.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,4,0.002644878217490698,8,128,0.2564685343870369,False,7,0.49787581699346406,12.192937202453612,0.0,454277.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,3,0.011083423156437709,1,128,0.19075429910831732,False,8,0.5584150326797386,7.945132335027055,0.0,354693.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,3,6.087842559369316e-05,32,128,0.31426004381929334,True,9,0.25,11.66560657739639,0.0,3769242.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,1,0.0034668337303703513,4,64,0.13058953045340357,False,10,0.25,3.526036675771077,0.0,22533.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,3,0.016166395560229006,32,32,0.3996105229296647,False,11,0.5584150326797386,11.50198513507843,0.0,33381.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,4,1.11216770577393e-05,16,128,0.31266697381870046,False,12,0.32205882352941173,3.8515335241953537,0.0,161861.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,3,0.00734661820241459,1,128,0.18011222308093178,False,13,0.5517973856209151,11.402167379856106,0.0,354693.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,4,9.864671753628658e-05,16,512,0.08239802733146012,True,14,0.25,12.456290216445923,0.0,6528026.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,4,0.02825899333159731,8,64,0.2873208841194853,False,15,0.41707516339869277,8.311880179246266,0.0,48165.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,1,0.0005155853295601042,1,512,0.1345455628793094,True,16,0.25,9.850133624076847,0.0,635162.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,4,0.09684270329341049,16,128,0.3520014764168816,False,17,0.25,3.7629055023193354,0.0,64805.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,3,0.0013236045530090094,32,32,0.46557265475558385,True,18,0.25,7.868778276443481,0.0,3474042.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,2,0.004453740387866522,8,256,0.26022180153193086,False,19,0.5812091503267974,10.61296671390533,0.0,320901.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,2,0.0035445100074459777,8,128,0.41893668244383264,False,20,0.4473039215686274,10.725524382591248,0.0,772101.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,1,6.49882573098433e-05,32,1024,0.22403080080988025,False,21,0.25,3.3986809889475498,0.0,84933.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,2,8.77820415112655e-05,32,64,0.021412657415254943,True,22,0.25,10.659418759346012,0.0,2453658.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,4,0.02929604258160604,8,1024,0.2902061912696758,False,23,0.25,3.896500078837077,0.0,297765.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,4,0.0007486795901448104,32,128,0.3891001304487106,False,24,0.4473039215686274,15.722961149215692,0.0,18310661.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,3,0.0002509026703919374,8,128,0.34736553845314067,False,25,0.25,3.7663767814636224,0.0,354693.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,3,0.02987237852052327,8,256,0.2367576933217737,False,26,0.25,3.731460618972778,0.0,453381.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,1,0.0010154018158014034,4,512,0.07476324904358927,True,27,0.25,9.716074752807613,0.0,110042.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,2,3.794486362443083e-05,8,1024,0.3119816121852766,True,28,0.25,11.882383210659025,0.0,13035546.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,concatenate,4,0.049875385347504825,32,128,0.4000211464746352,False,29,0.5351307189542484,12.099896578788753,0.0,64805.0,2,0.41838959212376936,0.47009803921568627,0.3564319248826291,454277,454277
anneal,rnn,1,0.0009197248652307817,1,512,0.37339848978217827,False,0,0.25,11.234079022407531,0.0,994053.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,3,0.00035395017226656485,1,64,0.4849387193799631,False,1,0.25,12.450537190437313,0.0,417605.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,3.04709620514558e-05,1,512,0.39861708437792814,True,2,0.3,7.429437033335365,0.0,431770.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,2,0.028210239968986132,4,32,0.2508607172171422,False,3,0.25,12.365124192237857,0.0,80485.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,2,0.06318270955082807,32,64,0.09837995353609155,True,4,0.25,12.736030533313755,0.0,3247994.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,2,0.00016479601477010158,32,1024,0.43982569342371314,True,5,0.25,11.839942381381988,0.0,1696186.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,1.1071659367168041e-05,2,128,0.1557774894189518,False,6,0.0,3.770868460337321,0.0,941573.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,2,0.00011207811504469962,32,64,0.06753185061210171,True,7,0.21944444444444444,3.9775586446126305,0.0,2443130.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,1.1929129112334213e-05,1,64,0.26890850249818876,False,8,0.4950980392156863,11.125320200920099,0.0,858629.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,2,5.251200200276374e-05,1,1024,0.18099457727922608,True,9,0.0,4.119529215494792,0.0,13031098.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,2,0.0009168199274005304,32,512,0.3127306569445753,False,10,0.2972222222222222,12.5701211309433,0.0,1373061.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,1.2476837468537442e-05,16,1024,0.36898114986987646,True,11,0.3875,11.378849427700041,0.0,9737754.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,3,0.00017065535847286283,1,256,0.0009299043434446985,True,12,0.3402777777777778,13.148701770305633,0.0,1506202.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,2,0.06217809809621512,32,64,0.09500646501753235,True,13,0.25,12.508372666835784,0.0,3247994.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,4,0.00011270587282802996,4,32,0.1432145559755883,False,14,0.25,13.865839786529548,0.0,4544677.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,0.002435493726675783,1,512,0.4119738464034484,False,15,0.25,11.192188968658447,0.0,349317.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,3,0.00041220999661843613,8,256,0.037256161556802225,False,16,0.34534313725490196,13.385302553176876,0.0,6514437.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,0.0022930102232000763,1,512,0.43452857649648646,False,17,0.25,11.353030459880827,0.0,349317.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,3,0.008848096368503193,32,64,0.28071790121799234,True,18,0.28594771241830064,12.673367872238154,0.0,51578.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,5.3981476563266846e-05,16,1024,0.33884462271160193,True,19,0.25,11.672711014747613,0.0,9737754.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,0.0008687892967633739,1,512,0.36766399986029596,False,20,0.25,11.294130995273589,0.0,349317.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,2,0.07049069063027903,32,64,0.09709943119522713,True,21,0.25,12.537360997200015,0.0,3247994.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,2,0.005519612573757888,32,64,0.1824393231002277,False,22,0.25,12.059574110507958,0.0,223781.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,3,0.014115754266117785,8,1024,0.45021100562239413,True,23,0.25,12.662813017368313,0.0,445722.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,1.2668766677823859e-05,2,128,0.3024674524332328,True,24,0.0,3.676435979207357,0.0,1474522.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,4.8175366269960635e-05,1,1024,0.49287048232290853,True,25,0.075,3.733675146102905,0.0,2440218.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,4,0.0002705629709313746,32,64,0.41988714001490923,True,26,0.3902777777777778,14.795325732231143,0.0,9595962.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,1,0.0014742838959290398,1,512,0.4355975581982411,False,27,0.2948529411764706,11.394816133975981,0.0,349317.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,3,0.006663485275644186,32,64,0.26818193110492516,True,28,0.25,12.533071880340579,0.0,51578.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,rnn,2,0.0026345405620500422,32,64,0.23432543565944958,False,29,0.25,12.127000918388372,0.0,223781.0,2,0.24759393208760297,0.366421568627451,0.2112676056338028,858629,858629
anneal,sum,1,3.158902434832938e-05,1,512,0.26437056239066203,False,0,0.2777777777777778,6.940922721227009,0.0,46693.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.001263377414532673,32,64,0.15862938331137597,False,1,0.40939542483660135,3.5699583689371743,0.0,1263173.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,3,3.74276172268892e-05,1,512,0.0016909672967685974,False,2,0.3055555555555556,11.519029242992397,0.0,267077.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.006677860203784259,32,64,0.10138446610644028,False,3,0.48333333333333334,10.08172506332397,0.0,119237.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,2,0.039192094184027255,8,256,0.4424024660227406,False,4,0.25,11.848952755928039,0.0,9744901.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,4,1.7944902288878344e-05,2,256,0.0652540999487623,True,5,0.38235294117647056,14.346325485706327,0.0,19201050.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,3,0.003788379259247185,4,128,0.29142632460003753,False,6,0.25612745098039214,11.529022810459137,0.0,1062533.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,3,4.374488143335733e-05,16,64,0.009387802124946748,False,7,0.25,3.7702271461486814,0.0,93701.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,4,0.00011791220339504578,4,1024,0.02904538312952787,True,8,0.25,12.20166905164719,0.0,614298.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.0005149259501677879,32,64,0.14778010226662505,False,9,0.6145424836601308,9.889921894073485,0.0,1263173.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,4,0.0023927659610242773,16,1024,0.43542584377821486,True,10,0.35833333333333334,12.016823346614835,0.0,292826.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.002569169874564771,32,128,0.07196504079523088,False,11,0.36944444444444446,3.537074422836304,0.0,21733.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,4,0.0010653728910797243,8,1024,0.18849896993880272,False,12,0.389297385620915,12.979609074592595,0.0,8555525.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,2,0.026896061809353305,4,32,0.15887720870577265,False,13,0.25,10.733450891971579,0.0,633925.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.006603369680461567,32,512,0.07125372392700027,False,14,0.3333333333333333,10.217814824581142,0.0,46693.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.001260426567587765,32,64,0.1425832784071374,False,15,0.3416666666666667,3.616386810938517,0.0,1263173.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.003851530892006307,32,32,0.18720590084798172,True,16,0.25,3.4685853163401283,0.0,111034.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,2,0.0003266083379957609,8,512,0.07044547695414577,False,17,0.5584150326797386,10.642274148464201,0.0,84357.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.0002869084382463288,2,64,0.21529586164044034,False,18,0.4527777777777778,6.962023417154945,0.0,1263173.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.0007820036361426743,8,512,0.16508255686837964,False,19,0.5437091503267973,9.971026840209957,0.0,46693.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.0006904967969848494,32,64,0.14166806347626015,False,20,0.5638888888888889,9.848528525829318,0.0,1263173.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,4,0.00015913113224363671,4,256,0.22339007900324936,True,21,0.25,12.220527622699734,0.0,1655322.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,9.709854261393733e-05,32,32,0.18594929926409343,True,22,0.25,6.797106798489888,0.0,111034.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,2,0.0004969667003097412,32,64,0.1421613210599586,False,23,0.36944444444444446,3.6878299554189042,0.0,2381957.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,4,0.029613713719111336,1,128,0.4368585324960079,False,24,0.25,12.317399473190308,0.0,1392645.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,2,0.00015745377978776856,4,32,0.3266592472219892,True,25,0.25,10.484676892757413,0.0,2316378.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.00047614657971797083,32,64,0.1152589819655288,False,26,0.697875816993464,9.841406893730161,0.0,119237.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,1,0.08838768064441896,2,64,0.21957118880713175,False,27,0.25,3.5694140275319417,0.0,1263173.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,2,0.0004095197482054427,8,512,0.11872585515368649,False,28,0.7059640522875816,7.287721176942189,0.0,3300357.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,sum,2,0.0008684827377575807,8,512,0.35974820276340735,False,29,0.4195261437908497,10.846322519779203,0.0,84357.0,2,0.42579180974564446,0.6684640522875817,0.4234741784037559,1263173,1263173
anneal,mean,3,0.007695870138747096,16,32,0.2547856679786775,False,0,0.44648692810457513,13.360289847850805,0.0,13096037.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,1,0.07773462816654603,2,512,0.009730499518557645,True,1,0.25,10.245792155265809,0.0,5541402.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.013609913001481476,16,128,0.3298507114498491,False,2,0.4597222222222222,12.124596383571623,0.0,59845.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.006724166214660064,8,256,0.1045650755336173,False,3,0.2647058823529412,8.261280337969458,0.0,93125.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,1,0.024445891677021228,1,256,0.1682683434921654,True,4,0.25,9.833438041210178,0.0,168602.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,1,0.0011989257812441226,1,64,0.4245383135818843,True,5,0.25,9.730008394718173,0.0,43290.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,2,0.0003968715926162217,2,1024,0.38447579643139396,False,6,0.25,7.313254559040067,0.0,150917.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,3,0.011445897673324806,1,128,0.31182944682028907,False,7,0.3055555555555556,11.44735071897507,0.0,1062533.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,1,3.499893505424911e-05,32,512,0.405620862696465,True,8,0.25,9.707905488014218,0.0,1722394.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,3,0.002289327832273881,1,512,0.2350447388283794,False,9,0.2777777777777778,11.519953045845032,0.0,1653509.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,2,0.00021457875747698496,4,32,0.15573275767591055,True,10,0.25,10.637556989192966,0.0,60250.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,2,0.0005094878745394528,2,32,0.18070960528109145,False,11,0.25,7.269405810038247,0.0,21957.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.03328426852731345,4,32,0.2966342009076904,False,12,0.3909313725490196,14.853781330585484,0.0,17365125.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.04440046113384665,4,32,0.2783925502120826,False,13,0.5012254901960784,12.280039489269262,0.0,102405.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.05093933185831654,16,32,0.26958083488305395,False,14,0.389297385620915,10.21105271975199,0.0,17365125.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,1,0.0022817606454206057,4,64,0.006339302821802784,False,15,0.25,9.87886822223663,0.0,119237.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.05070637973405411,4,32,0.38000042672052237,False,16,0.5397875816993464,12.145478329658506,0.0,34885.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,3,0.003058053554172257,32,64,0.23766591344252286,True,17,0.25,11.692473344802854,0.0,3500762.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.0030018635231955863,8,64,0.47448278914109265,True,18,0.25,11.891663374900812,0.0,118938.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,2,1.1276748049040578e-05,8,1024,0.3926529620303445,False,19,0.25,7.30269714593887,0.0,150917.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.03631162845763775,32,32,0.4828913237952728,True,20,0.25,12.077215685844426,0.0,335770.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.005171143386587587,4,1024,0.44902851313796716,False,21,0.25,8.424735820293423,0.0,292805.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.09111747711831966,4,128,0.3746363975708722,False,22,0.5584150326797386,12.340668873786925,0.0,59845.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.0330976163347948,4,32,0.2723102334726159,False,23,0.5517973856209151,14.830141746997835,0.0,17365125.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,3,0.010883781227091468,16,1024,0.3296992873670348,False,24,0.4473039215686274,11.339204947948454,0.0,2441477.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,4,0.010705079507555807,16,1024,0.34844275250071705,False,25,0.5273692810457516,12.24280294895172,0.0,292805.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,3,0.00014316092512801454,16,1024,0.320293238384708,False,26,0.35,11.554588675498968,0.0,2441477.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
anneal,mean,3,0.005458898584969708,4,1024,0.4494405122351595,False,27,0.5778594771241831,14.435627808570857,0.0,19193861.0,2,0.4484354955873943,0.5812091503267974,0.42309859154929585,93125,93125
