dataset,cluster,model,selection_method,opt_metric,n_features_selected,features_percent,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std
jasmine,C0,MLP,random_4,log_loss,14,0.1,0.4766025641025641,0.03261785556140228,0.73,0.057493961035534474
jasmine,C1,KNN,attention,log_loss,14,0.1,0.5377185721527007,0.013752909338797246,0.6754830526770293,0.01301261479075216
jasmine,C1,KNN,decision_tree,log_loss,14,0.1,0.7794567995825489,0.02145748288199334,0.7933587003454232,0.01826607821705581
jasmine,C1,KNN,f_classif,log_loss,14,0.1,0.7674789972827345,0.03424304456696428,0.796489097582038,0.02814118817310511
jasmine,C1,KNN,linear_model,log_loss,14,0.1,0.7411149081263078,0.03833254647890022,0.7808883851468048,0.030073604431583675
jasmine,C1,KNN,random,log_loss,14,0.1,0.5777069843881455,0.08057450263792945,0.6889302677029361,0.04493042712548064
jasmine,C1,KNN,random_1,log_loss,14,0.1,0.6311813253668935,0.0806803213375782,0.7097258203799655,0.036792540139868615
jasmine,C1,KNN,random_2,log_loss,14,0.1,0.5986407313061444,0.0778009211090658,0.6863854706390329,0.030563387732058415
jasmine,C1,KNN,random_3,log_loss,14,0.1,0.6083530730639675,0.10116934057987903,0.6993631260794473,0.05126030538168746
jasmine,C1,KNN,random_4,log_loss,14,0.1,0.5952596198541669,0.08595380851394875,0.6916342832469775,0.03296718346269159
jasmine,C1,MLP,attention,log_loss,14,0.1,0.7792032483388694,0.03591630119321963,0.7783058074265976,0.03378704715628203
jasmine,C1,MLP,decision_tree,log_loss,14,0.1,0.7920780128060654,0.028985642831681025,0.7975172711571675,0.02461466615290465
jasmine,C1,MLP,f_classif,log_loss,14,0.1,0.8204041192612117,0.02404483590047431,0.8172090889464595,0.023843508136982546
jasmine,C1,MLP,linear_model,log_loss,14,0.1,0.8181624091425478,0.025670031287893056,0.816175518134715,0.02613331837772103
jasmine,C1,MLP,random,log_loss,14,0.1,0.6992559105145778,0.08723817704156892,0.7233187607944732,0.04518536575466667
jasmine,C1,MLP,random_1,log_loss,14,0.1,0.6828181840227909,0.07151538094185104,0.7159650259067358,0.042339699289535945
jasmine,C1,MLP,random_2,log_loss,14,0.1,0.7090601632733493,0.05118751903617304,0.7263547063903282,0.027092182915773522
jasmine,C1,MLP,random_3,log_loss,14,0.1,0.685653926061142,0.06538544996479698,0.7128157383419689,0.029444396271909347
jasmine,C1,MLP,random_4,log_loss,14,0.1,0.7213564722320157,0.07113764101127493,0.7367443868739205,0.05208726039734912
jasmine,C2,KNN,attention,log_loss,14,0.1,0.5251317731393633,0.04284595596438965,0.34503164556962024,0.0432459348545856
jasmine,C2,KNN,decision_tree,log_loss,14,0.1,0.5263177313936327,0.04170304921099339,0.7633544303797468,0.028879768334726264
jasmine,C2,KNN,f_classif,log_loss,14,0.1,0.48430845456462157,0.07262508779059033,0.4506012658227848,0.08567952504921014
jasmine,C2,KNN,linear_model,log_loss,14,0.1,0.5103415559772296,0.045518095687274635,0.28965189873417724,0.031606973650608286
jasmine,C2,KNN,random,log_loss,14,0.1,0.4970640944549863,0.08954421969227203,0.5402056962025317,0.16919909235828234
jasmine,C2,KNN,random_1,log_loss,14,0.1,0.5128347037739827,0.05814934024122832,0.6524525316455696,0.11679214306939982
jasmine,C2,KNN,random_2,log_loss,14,0.1,0.5033470377398271,0.06960235987969604,0.5108069620253165,0.20235878548088085
jasmine,C2,KNN,random_3,log_loss,14,0.1,0.5130718954248366,0.02847889320510372,0.6461234177215189,0.14265642860532146
jasmine,C2,KNN,random_4,log_loss,14,0.1,0.5272770398481973,0.05906861359538758,0.5969620253164557,0.1898556279758046
jasmine,C2,MLP,attention,log_loss,14,0.1,0.500595614589922,0.01624718669625876,0.7720569620253165,0.01471607834227819
jasmine,C2,MLP,decision_tree,log_loss,14,0.1,0.5201665612481552,0.03416332609338538,0.769620253164557,0.02685288141177136
jasmine,C2,MLP,f_classif,log_loss,14,0.1,0.5187328694918827,0.04581732630524988,0.7519462025316456,0.0403100638387502
jasmine,C2,MLP,linear_model,log_loss,14,0.1,0.5008644317942231,0.025782199031001415,0.7632120253164556,0.016775510172505306
jasmine,C2,MLP,random,log_loss,14,0.1,0.5185589289479233,0.024565271021101287,0.7808702531645569,0.010186687068974992
jasmine,C2,MLP,random_1,log_loss,14,0.1,0.4986980813830909,0.013669990763267869,0.7657436708860759,0.013431101603674845
jasmine,C2,MLP,random_2,log_loss,14,0.1,0.4988193126713051,0.021751213788410176,0.7695569620253164,0.01822518025288223
jasmine,C2,MLP,random_3,log_loss,14,0.1,0.49877187434113435,0.02380716360879945,0.7594936708860759,0.02621610447028361
jasmine,C2,MLP,random_4,log_loss,14,0.1,0.4980550284629981,0.017971622496318458,0.764493670886076,0.017684308935643777
jasmine,C3,KNN,attention,log_loss,14,0.1,0.5083333333333333,0.2471502530839313,0.45545454545454545,0.1538874882665755
jasmine,C3,KNN,decision_tree,log_loss,14,0.1,0.507638888888889,0.06728510093591378,0.8099999999999999,0.041648756481281676
jasmine,C3,KNN,f_classif,log_loss,14,0.1,0.48888888888888893,0.02342427896421023,0.8109090909090909,0.058099689508881815
jasmine,C3,KNN,linear_model,log_loss,14,0.1,0.5125,0.08740073734751261,0.8190909090909091,0.07303596105329813
jasmine,C3,KNN,random,log_loss,14,0.1,0.6270833333333333,0.17954519063486424,0.8099999999999999,0.10307040217892813
jasmine,C3,KNN,random_1,log_loss,14,0.1,0.4923611111111111,0.1362185422589158,0.7190909090909091,0.15731038260022512
jasmine,C3,KNN,random_2,log_loss,14,0.1,0.5013888888888889,0.12031693970840354,0.7690909090909092,0.1299996468173489
jasmine,C3,KNN,random_3,log_loss,14,0.1,0.49375,0.1066046992391181,0.7418181818181818,0.06886192783825819
jasmine,C3,KNN,random_4,log_loss,14,0.1,0.5083333333333333,0.1170207003366081,0.78,0.12433846989736817
jasmine,C3,MLP,attention,log_loss,14,0.1,0.4763888888888889,0.04025382429497066,0.7890909090909091,0.06705123241667559
jasmine,C3,MLP,decision_tree,log_loss,14,0.1,0.5333333333333333,0.1291243459143896,0.7890909090909091,0.09249128219410743
jasmine,C3,MLP,f_classif,log_loss,14,0.1,0.5145833333333333,0.11566895922230827,0.79,0.08952994276762546
jasmine,C3,MLP,linear_model,log_loss,14,0.1,0.5041666666666667,0.11341175270481232,0.7727272727272727,0.10909090909090909
jasmine,C3,MLP,random,log_loss,14,0.1,0.5597222222222222,0.11979921473804346,0.7990909090909091,0.05929645679799987
jasmine,C3,MLP,random_1,log_loss,14,0.1,0.5020833333333333,0.09166491300230512,0.800909090909091,0.08034018580103897
jasmine,C3,MLP,random_2,log_loss,14,0.1,0.47152777777777777,0.03988607963215358,0.780909090909091,0.06491500411624658
jasmine,C3,MLP,random_3,log_loss,14,0.1,0.4847222222222222,0.10402768506152225,0.7718181818181818,0.10090954590852011
jasmine,C3,MLP,random_4,log_loss,14,0.1,0.5319444444444444,0.11817804103434804,0.8190909090909091,0.08468056977885556
kr-vs-kp,C0,KNN,attention,log_loss,3,0.1,0.619905681058389,0.10687661334817279,0.8316546762589928,0.0461529466617531
kr-vs-kp,C0,KNN,decision_tree,log_loss,3,0.1,0.6718949283702169,0.07240000460882416,0.8546762589928057,0.030484889366082863
kr-vs-kp,C0,KNN,f_classif,log_loss,3,0.1,0.619905681058389,0.10687661334817279,0.8316546762589928,0.0461529466617531
kr-vs-kp,C0,KNN,linear_model,log_loss,3,0.1,0.6952282617035503,0.042108606624596714,0.8647482014388489,0.01912460627086511
kr-vs-kp,C0,KNN,random,log_loss,3,0.1,0.5093262306402289,0.02217280174924602,0.7841726618705036,0.010174198290453886
kr-vs-kp,C0,KNN,random_1,log_loss,3,0.1,0.5108811230585424,0.025558235418262017,0.7848920863309352,0.011475766056599918
kr-vs-kp,C0,KNN,random_2,log_loss,3,0.1,0.5174940262843488,0.021020284370442774,0.7877697841726619,0.00974105324296875
kr-vs-kp,C0,KNN,random_3,log_loss,3,0.1,0.505,0.015811388300841906,0.7827338129496403,0.008843687728818087
kr-vs-kp,C0,KNN,random_4,log_loss,3,0.1,0.516874020365438,0.0438531416391383,0.7870503597122303,0.01702469002330825
kr-vs-kp,C0,MLP,attention,log_loss,3,0.1,0.7491332083785472,0.031068709512153615,0.879136690647482,0.014308329870672688
kr-vs-kp,C0,MLP,decision_tree,log_loss,3,0.1,0.7536685738712966,0.08196094753669297,0.8705035971223023,0.020629077378999112
kr-vs-kp,C0,MLP,f_classif,log_loss,3,0.1,0.8441982341915754,0.046858166971660044,0.8762589928057555,0.03633706844100876
kr-vs-kp,C0,MLP,linear_model,log_loss,3,0.1,0.7498304067607116,0.03939072655487082,0.8741007194244604,0.024979216613908437
kr-vs-kp,C0,MLP,random,log_loss,3,0.1,0.5719573783609001,0.1046312760384388,0.8035971223021583,0.03145968575272447
kr-vs-kp,C0,MLP,random_1,log_loss,3,0.1,0.5649135729396162,0.10486743485025506,0.8014388489208633,0.03394789135575326
kr-vs-kp,C0,MLP,random_2,log_loss,3,0.1,0.5454814047548584,0.09933167593864355,0.7913669064748202,0.023980815347721826
kr-vs-kp,C0,MLP,random_3,log_loss,3,0.1,0.5816651321342058,0.09287007561383394,0.7956834532374101,0.03972427672105259
kr-vs-kp,C0,MLP,random_4,log_loss,3,0.1,0.5205516370173073,0.03955186931043096,0.7776978417266187,0.0252539733657569
ldpa,C0,KNN,attention,log_loss,1,0.1,0.13548560629010245,0.004022202162325448,0.37000401301447877,0.006551710739406164
ldpa,C0,KNN,decision_tree,log_loss,1,0.1,0.9606530884523681,0.005987578211610271,0.9834751045029556,0.0011135076145530095
ldpa,C0,KNN,f_classif,log_loss,1,0.1,0.16317621915840214,0.005344107636380513,0.386573272080731,0.004598961721930609
ldpa,C0,KNN,linear_model,log_loss,1,0.1,0.0928095181059608,0.006009678469438051,0.01050979654220496,0.0016517522692813355
ldpa,C0,KNN,random,log_loss,1,0.1,0.6130025877269079,0.4493680234395396,0.5941614571757563,0.50279231673167
ldpa,C0,KNN,random_1,log_loss,1,0.1,0.377428676460142,0.4046218891789231,0.4502400283678275,0.4019906498384859
ldpa,C0,KNN,random_2,log_loss,1,0.1,0.48028993916056956,0.4163106817570809,0.6267627382138696,0.30746994291742846
ldpa,C0,KNN,random_3,log_loss,1,0.1,0.2091930281482976,0.2672446929360475,0.3010175414271165,0.30756556239196503
ldpa,C0,KNN,random_4,log_loss,1,0.1,0.5388320598649152,0.4487748432655479,0.5713150346475688,0.4557802387502461
ldpa,C0,MLP,attention,log_loss,1,0.1,0.14893813306824713,0.001826478139363234,0.440664561217696,0.004350189936192797
ldpa,C0,MLP,decision_tree,log_loss,1,0.1,0.11313816810836916,0.0012893445023467356,0.3684616434755599,0.0022663079352924255
ldpa,C0,MLP,f_classif,log_loss,1,0.1,0.1590979251786921,0.0038945842017883707,0.436764518970839,0.0028985808141390817
ldpa,C0,MLP,linear_model,log_loss,1,0.1,0.09090909090909091,0.0,0.35931785939030336,0.00011576795184045912
ldpa,C0,MLP,random,log_loss,1,0.1,0.1286008920262475,0.027391233506400704,0.4074806357244122,0.04294517988503107
ldpa,C0,MLP,random_1,log_loss,1,0.1,0.12291212566422945,0.021924439609299656,0.3957830771965914,0.03904642977672357
ldpa,C0,MLP,random_2,log_loss,1,0.1,0.1255789859648182,0.018591892238233553,0.4000127876604611,0.03450339077974354
ldpa,C0,MLP,random_3,log_loss,1,0.1,0.12724528863319506,0.02189833544665609,0.4012704642619845,0.04254192728425816
ldpa,C0,MLP,random_4,log_loss,1,0.1,0.12312826352332515,0.02163139089734477,0.39186204260203744,0.033961305168340485
ldpa,C1,KNN,attention,log_loss,1,0.1,0.9456691251676259,0.01308247178393024,0.9855559832005742,0.0018108223815318442
ldpa,C1,KNN,decision_tree,log_loss,1,0.1,0.9463161409939718,0.013091237437710946,0.9857737017276664,0.002052657203619581
ldpa,C1,KNN,f_classif,log_loss,1,0.1,0.15188470644692825,0.007798511708997428,0.32606705138330483,0.004504196119348593
ldpa,C1,KNN,linear_model,log_loss,1,0.1,0.09090909090909091,0.0,0.041130359429004934,4.195191406680069e-06
ldpa,C1,KNN,random,log_loss,1,0.1,0.2797847323786417,0.35449769107346263,0.3128631388059644,0.3760885624897857
ldpa,C1,KNN,random_1,log_loss,1,0.1,0.3781345725405138,0.3943204357595636,0.49112912448695767,0.3519967340766561
ldpa,C1,KNN,random_2,log_loss,1,0.1,0.27773852842354196,0.35355853327459613,0.31524250925709046,0.37624262010037346
ldpa,C1,KNN,random_3,log_loss,1,0.1,0.21452184569089758,0.2620571096084495,0.32747932174407535,0.25825258809748053
ldpa,C1,KNN,random_4,log_loss,1,0.1,0.5271660274807114,0.44022647337564463,0.567715682628556,0.45081839896984366
ldpa,C1,MLP,attention,log_loss,1,0.1,0.09686913488706629,0.0012890824840101935,0.32976879894921063,0.0024069513871243725
ldpa,C1,MLP,decision_tree,log_loss,1,0.1,0.0968995999687602,0.0012954154780506614,0.32984137959531595,0.0023931894163215753
ldpa,C1,MLP,f_classif,log_loss,1,0.1,0.14984073709667234,0.002842666530700585,0.3922628188447708,0.005933115795686072
ldpa,C1,MLP,linear_model,log_loss,1,0.1,0.09090909090909091,0.0,0.33151069933890215,0.00011521728000254443
ldpa,C1,MLP,random,log_loss,1,0.1,0.10971502738380796,0.022033481740935675,0.34784123350928037,0.025231666855717632
ldpa,C1,MLP,random_1,log_loss,1,0.1,0.12692934400577607,0.02377933235162912,0.3664227217162862,0.027225633638862556
ldpa,C1,MLP,random_2,log_loss,1,0.1,0.12124987253531852,0.026155737034615805,0.36260035367335564,0.03471521775071818
ldpa,C1,MLP,random_3,log_loss,1,0.1,0.10282078527338749,0.01822622659639772,0.3416947806198613,0.022590650396794185
ldpa,C1,MLP,random_4,log_loss,1,0.1,0.12548805602132782,0.027704776159977705,0.369229926426718,0.03383591098082561
ldpa,C2,KNN,attention,log_loss,1,0.1,0.14202393405285094,0.003616649929108488,0.35328911248431827,0.005778515577731083
ldpa,C2,KNN,decision_tree,log_loss,1,0.1,0.17079364446472184,0.007574935460516227,0.40981715597493257,0.008488599821910418
ldpa,C2,KNN,f_classif,log_loss,1,0.1,0.17079364446472184,0.007574935460516227,0.40981715597493257,0.008488599821910418
ldpa,C2,KNN,linear_model,log_loss,1,0.1,0.09070291290630274,0.004359755551524395,0.015688199484488765,0.027427801805669227
ldpa,C2,KNN,random,log_loss,1,0.1,0.35550450262157435,0.36362767839993293,0.45679366364130447,0.40031145741460583
ldpa,C2,KNN,random_1,log_loss,1,0.1,0.29354658117089655,0.3355445249599466,0.4207318605759213,0.3360113477610936
ldpa,C2,KNN,random_2,log_loss,1,0.1,0.3655072280247717,0.3799820115307011,0.4737402175987784,0.38189334855180834
ldpa,C2,KNN,random_3,log_loss,1,0.1,0.20785873432135177,0.25756717361820797,0.3092427499857936,0.2894390761900486
ldpa,C2,KNN,random_4,log_loss,1,0.1,0.3649572350168131,0.3787569737551589,0.474720410194242,0.38132512038335625
ldpa,C2,MLP,attention,log_loss,1,0.1,0.15891291032693164,0.002388577139193712,0.4143780789702597,0.0058499423142732015
ldpa,C2,MLP,decision_tree,log_loss,1,0.1,0.18073066554027184,0.001983609233735551,0.473806805680823,0.00573999207507243
ldpa,C2,MLP,f_classif,log_loss,1,0.1,0.18073066554027184,0.001983609233735551,0.473806805680823,0.00573999207507243
ldpa,C2,MLP,linear_model,log_loss,1,0.1,0.11346395994440703,0.0017619547189759188,0.32876575638670047,0.00587977592574242
ldpa,C2,MLP,random,log_loss,1,0.1,0.1398182138009125,0.029777510655935313,0.3792620197316369,0.06617400301059437
ldpa,C2,MLP,random_1,log_loss,1,0.1,0.1314816734243816,0.02501830952038782,0.3612483079778933,0.05379591160616643
ldpa,C2,MLP,random_2,log_loss,1,0.1,0.13860510639115764,0.028322059837320224,0.3793192716400339,0.05913742916389609
ldpa,C2,MLP,random_3,log_loss,1,0.1,0.13390776213606542,0.02578552104672428,0.36447186325692943,0.05695146523653778
ldpa,C2,MLP,random_4,log_loss,1,0.1,0.13554693855761055,0.02537863366693008,0.3684808009220336,0.05574641636444685
ldpa,C3,KNN,attention,log_loss,1,0.1,0.09090909090909091,0.0,0.0261429983177556,0.00018270774210965487
ldpa,C3,KNN,decision_tree,log_loss,1,0.1,0.1589648992739946,0.0065180673919133176,0.43114422794034446,0.022506075626492344
ldpa,C3,KNN,f_classif,log_loss,1,0.1,0.15632070556435654,0.004962971237692631,0.4735659055076531,0.009143498146491595
ldpa,C3,KNN,linear_model,log_loss,1,0.1,0.09090909090909091,0.0,0.0261429983177556,0.00018270774210965487
ldpa,C3,KNN,random,log_loss,1,0.1,0.4406479132325239,0.3906122034721833,0.5647854044553073,0.3788776557534818
ldpa,C3,KNN,random_1,log_loss,1,0.1,0.36453964619259355,0.3632200894017648,0.5117193443018686,0.3533145482128323
ldpa,C3,KNN,random_2,log_loss,1,0.1,0.3746893035516202,0.365436509011182,0.5576796342815761,0.31020439668361194
ldpa,C3,KNN,random_3,log_loss,1,0.1,0.5206897094832057,0.4127673581067856,0.6304596374499287,0.39215360201964156
ldpa,C3,KNN,random_4,log_loss,1,0.1,0.21705828962438586,0.23323961771565166,0.4205778471797889,0.2619330494806732
ldpa,C3,MLP,attention,log_loss,1,0.1,0.09090909090909091,0.0,0.42706758398020533,0.0002526691898222317
ldpa,C3,MLP,decision_tree,log_loss,1,0.1,0.1365215040888492,0.013653039767528135,0.4748446979126591,0.02887218513636954
ldpa,C3,MLP,f_classif,log_loss,1,0.1,0.16281147600057908,0.0022655124430093817,0.5296973016196318,0.0065843170474638646
ldpa,C3,MLP,linear_model,log_loss,1,0.1,0.10119454375811068,0.010903786174483376,0.4274172343298557,0.0029976176152253045
ldpa,C3,MLP,random,log_loss,1,0.1,0.10581386980990488,0.015965906201667348,0.4335945564683429,0.026623905329718915
ldpa,C3,MLP,random_1,log_loss,1,0.1,0.12201199060903067,0.027924741869766866,0.4621841567278461,0.048240832297069804
ldpa,C3,MLP,random_2,log_loss,1,0.1,0.12020937130681957,0.022713773724037278,0.45433616221965734,0.04066976932904993
ldpa,C3,MLP,random_3,log_loss,1,0.1,0.1264956076783495,0.03211134088388116,0.4666907763218443,0.05424660604545817
ldpa,C3,MLP,random_4,log_loss,1,0.1,0.13934963054223143,0.030537531031948548,0.48930121227208606,0.052923115100123805
nomao,C0,KNN,attention,log_loss,11,0.1,0.7769872235257576,0.04816291721719774,0.9267419033276617,0.025420121887143793
nomao,C0,KNN,decision_tree,log_loss,11,0.1,0.8005423909821096,0.05821035437480938,0.9776737830426809,0.0051201235491506545
nomao,C0,KNN,f_classif,log_loss,11,0.1,0.5605200392351735,0.03824423130137046,0.6180906546271718,0.017199020529271337
nomao,C0,KNN,linear_model,log_loss,11,0.1,0.786557292628541,0.03908105314925709,0.9758900561143914,0.0030021072518284326
nomao,C0,KNN,random,log_loss,11,0.1,0.6914108655871994,0.06293749170008127,0.8441265205920775,0.15383817638319047
nomao,C0,KNN,random_1,log_loss,11,0.1,0.729659578035985,0.07716202761061251,0.8175915715389761,0.1629041618732153
nomao,C0,KNN,random_2,log_loss,11,0.1,0.6884794795198831,0.0796390257052358,0.777651229354211,0.22147967606678243
nomao,C0,KNN,random_3,log_loss,11,0.1,0.6956417207817273,0.08656354117394245,0.7559186886073835,0.24469486259778994
nomao,C0,KNN,random_4,log_loss,11,0.1,0.6869756520131233,0.10554009742697612,0.7461893939625355,0.23152181262667335
nomao,C0,MLP,attention,log_loss,11,0.1,0.6226348781291003,0.06061858841696911,0.9697554019393116,0.003545021350056305
nomao,C0,MLP,decision_tree,log_loss,11,0.1,0.7747753630940434,0.06058542946586256,0.9777448551625547,0.0027040826607590434
nomao,C0,MLP,f_classif,log_loss,11,0.1,0.6345542819693324,0.12406337361340963,0.9678295816825357,0.0037188865244451173
nomao,C0,MLP,linear_model,log_loss,11,0.1,0.7623977018204793,0.0811166908050513,0.9753908712036745,0.004036530764690518
nomao,C0,MLP,random,log_loss,11,0.1,0.5861679858194412,0.07601646765034631,0.9681147865647219,0.003978387009552211
nomao,C0,MLP,random_1,log_loss,11,0.1,0.5857977047675818,0.0781553963323368,0.9689713176139725,0.0040344766852482075
nomao,C0,MLP,random_2,log_loss,11,0.1,0.6981045548879468,0.13859999683417495,0.9715394852464257,0.005618005818980933
nomao,C0,MLP,random_3,log_loss,11,0.1,0.6031807673401299,0.09708735691096117,0.9689707575901053,0.004501127549578317
nomao,C0,MLP,random_4,log_loss,11,0.1,0.6149613149504104,0.10966552139901999,0.9702551977851565,0.0044201246141141615
nomao,C1,KNN,attention,log_loss,11,0.1,0.8518299440864101,0.016275808147586248,0.9057663177028983,0.01128581771415755
nomao,C1,KNN,decision_tree,log_loss,11,0.1,0.8938122542171054,0.018550088612158615,0.9367691116571851,0.009117662119521941
nomao,C1,KNN,f_classif,log_loss,11,0.1,0.8025476311509759,0.014177568855550503,0.894277022250648,0.008536480276038361
nomao,C1,KNN,linear_model,log_loss,11,0.1,0.7977259258124183,0.04966235301619383,0.8850325680815969,0.02289281909919724
nomao,C1,KNN,random,log_loss,11,0.1,0.7832222303303175,0.057107276211785386,0.8745552395058404,0.029186406048359335
nomao,C1,KNN,random_1,log_loss,11,0.1,0.7998837902686946,0.06006003802534244,0.8907799508533343,0.023478483864165997
nomao,C1,KNN,random_2,log_loss,11,0.1,0.7698568778373897,0.07930459057216929,0.8733316221765914,0.030103048070462123
nomao,C1,KNN,random_3,log_loss,11,0.1,0.8077163032844409,0.047313176351719693,0.8864707812973374,0.026704389570735006
nomao,C1,KNN,random_4,log_loss,11,0.1,0.8164232663306388,0.055572972917007225,0.895708082270172,0.026704218274303772
nomao,C1,MLP,attention,log_loss,11,0.1,0.8276243060801922,0.02173776007853565,0.9041273942168513,0.010639976224899424
nomao,C1,MLP,decision_tree,log_loss,11,0.1,0.8875896801592903,0.020239884164663467,0.932661073147743,0.011935090833605349
nomao,C1,MLP,f_classif,log_loss,11,0.1,0.8474830793698954,0.013917644931171036,0.9041290773218433,0.011710958186545337
nomao,C1,MLP,linear_model,log_loss,11,0.1,0.7743524323913211,0.052357120122864476,0.8807217154206078,0.023386136422576285
nomao,C1,MLP,random,log_loss,11,0.1,0.7792475201933046,0.0697278360968821,0.881945332749857,0.03450721946938418
nomao,C1,MLP,random_1,log_loss,11,0.1,0.7540024303514515,0.0658846088411878,0.8776466826000606,0.027583731964972172
nomao,C1,MLP,random_2,log_loss,11,0.1,0.8109428970284149,0.08021122128001097,0.898173410307335,0.033671927976895756
nomao,C1,MLP,random_3,log_loss,11,0.1,0.7755135546427896,0.0463187613664607,0.8819571144848016,0.018401872994660496
nomao,C1,MLP,random_4,log_loss,11,0.1,0.7895017646276319,0.041239606672379484,0.8895508634328608,0.020342951499512395
nomao,C2,KNN,attention,log_loss,11,0.1,0.867577816991059,0.014331247390241058,0.8675152732304993,0.014461690138169999
nomao,C2,KNN,decision_tree,log_loss,11,0.1,0.9124415378296657,0.004898254337204321,0.9125493637560333,0.005002719480892881
nomao,C2,KNN,f_classif,log_loss,11,0.1,0.8460346182652119,0.009654045392654072,0.8493591149964559,0.009516924723945072
nomao,C2,KNN,linear_model,log_loss,11,0.1,0.909445515840493,0.011589880994065759,0.9095025230364195,0.011499125878166344
nomao,C2,KNN,random,log_loss,11,0.1,0.8410961756829337,0.0523363467372697,0.8428089242920309,0.051207231484451506
nomao,C2,KNN,random_1,log_loss,11,0.1,0.7844361278836165,0.04074491250267918,0.788500565362676,0.03823034303091146
nomao,C2,KNN,random_2,log_loss,11,0.1,0.7809806479669493,0.08288232765748203,0.7861652799810983,0.07673346239013873
nomao,C2,KNN,random_3,log_loss,11,0.1,0.8050163887355668,0.07847372986985379,0.80884687109731,0.07289007258521162
nomao,C2,KNN,random_4,log_loss,11,0.1,0.8189989481176696,0.03932085794178008,0.8210361325817667,0.037169273691185424
nomao,C2,MLP,attention,log_loss,11,0.1,0.8617667330133084,0.013088830597376234,0.8628687514766936,0.013296995141258159
nomao,C2,MLP,decision_tree,log_loss,11,0.1,0.9151010011466634,0.012615930747980663,0.9151631113511325,0.012879953044005374
nomao,C2,MLP,f_classif,log_loss,11,0.1,0.8961265696927796,0.011218481083148265,0.8967145677928917,0.011264922829858408
nomao,C2,MLP,linear_model,log_loss,11,0.1,0.9088506670903931,0.018358087303837037,0.9090626793127891,0.01840315584049695
nomao,C2,MLP,random,log_loss,11,0.1,0.7997263256783805,0.0633027186450723,0.7986886961217807,0.06580040372546282
nomao,C2,MLP,random_1,log_loss,11,0.1,0.8376613533599835,0.05798467620623864,0.838762572990853,0.05756848030516588
nomao,C2,MLP,random_2,log_loss,11,0.1,0.7850177844310264,0.061023894442882406,0.7854621628919567,0.06303313397049076
nomao,C2,MLP,random_3,log_loss,11,0.1,0.8269191676748754,0.06167068503466399,0.8277363131602928,0.06034324821970384
nomao,C2,MLP,random_4,log_loss,11,0.1,0.7922587983638212,0.05916971911673605,0.7934090947446586,0.058974587872788836
nomao,C3,KNN,attention,log_loss,11,0.1,0.8716165161916688,0.020372121253874345,0.9049581365818817,0.01193254721619841
nomao,C3,KNN,decision_tree,log_loss,11,0.1,0.9230915348668676,0.009168780803609236,0.9481060275385896,0.0065282866734814584
nomao,C3,KNN,f_classif,log_loss,11,0.1,0.8812857902721936,0.01497610756544339,0.8971338438950835,0.016807627312020776
nomao,C3,KNN,linear_model,log_loss,11,0.1,0.9261028280476606,0.009510972605979393,0.9491428911551129,0.0038266028192432034
nomao,C3,KNN,random,log_loss,11,0.1,0.7920579618562066,0.09128162434587858,0.7964768593838869,0.12759207637686032
nomao,C3,KNN,random_1,log_loss,11,0.1,0.7667987948024815,0.0870804366489859,0.7633052921180377,0.12525744353861618
nomao,C3,KNN,random_2,log_loss,11,0.1,0.8148879934278792,0.07266186213799077,0.8295903601708927,0.1290413566767866
nomao,C3,KNN,random_3,log_loss,11,0.1,0.7622086738457894,0.10859945281887491,0.7568984035025065,0.14774724385510266
nomao,C3,KNN,random_4,log_loss,11,0.1,0.767901094564909,0.10915742208031275,0.7559662976336918,0.16483819230608382
nomao,C3,MLP,attention,log_loss,11,0.1,0.8826284682346509,0.019834127412322853,0.920722325833631,0.011058881609180593
nomao,C3,MLP,decision_tree,log_loss,11,0.1,0.9327475407796211,0.007180253397245074,0.9540903138764335,0.005676278191279618
nomao,C3,MLP,f_classif,log_loss,11,0.1,0.9121403840343195,0.010968718503503621,0.9403968096504107,0.006781371588649564
nomao,C3,MLP,linear_model,log_loss,11,0.1,0.9249490741454007,0.010012701130354282,0.9504083171302726,0.004619079169649782
nomao,C3,MLP,random,log_loss,11,0.1,0.7925282935679778,0.09334166240278506,0.8865501368993293,0.040056147805062045
nomao,C3,MLP,random_1,log_loss,11,0.1,0.7715259478973533,0.04753782427808514,0.8711344787905242,0.022995050743886396
nomao,C3,MLP,random_2,log_loss,11,0.1,0.763000388194934,0.09011115141047592,0.8781547028557067,0.03603784775361083
nomao,C3,MLP,random_3,log_loss,11,0.1,0.7861626101516805,0.06228189054081198,0.8851679166170655,0.025312558565843815
nomao,C3,MLP,random_4,log_loss,11,0.1,0.7825196877804805,0.04624858544436476,0.8761911564355911,0.022913644359244735
sylvine,C0,KNN,attention,log_loss,2,0.1,0.9288392050587172,0.014054704816459668,0.9267959770114942,0.01311625794631175
sylvine,C0,KNN,decision_tree,log_loss,2,0.1,0.9320213360863768,0.019677095835576006,0.9295545977011495,0.02027147292112834
sylvine,C0,KNN,f_classif,log_loss,2,0.1,0.9330569535854089,0.020138658544184403,0.930933908045977,0.020844510807852767
sylvine,C0,KNN,linear_model,log_loss,2,0.1,0.904104830730847,0.024051029608169506,0.9040277777777778,0.024133141815254396
