dataset,model,architecture_name,fs_method,fs_percent,fs_n_features,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_sum,accuracy_mean,accuracy_std,accuracy_sum,log_loss_mean,log_loss_std,log_loss_sum,inference_time_mean,inference_time_std,inference_time_sum,training_time_mean,training_time_std,training_time_sum,roc_auc_mean,roc_auc_std,roc_auc_sum,f1_mean,f1_std,f1_sum,precision_mean,precision_std,precision_sum,recall_mean,recall_std,recall_sum
australian,mlp/simple_nd_nn,A0,random_4,0.5,7,0.7933391251794213,0.09870342156552597,3.9666956258971067,0.7916134316134317,0.09387004602808753,3.9580671580671583,0.4606772780021139,0.1628110941094746,2.3033863900105693,0.0028272628784179687,4.492232480630545e-05,0.014136314392089844,0.0,0.0,0.0,0.7933391251794213,0.09870342156552597,3.9666956258971067,0.7715488677458257,0.11643151904977882,3.857744338729128,0.7427360066833751,0.09169932974380848,3.7136800334168756,0.8085714285714285,0.15612178204472726,4.042857142857143
australian,mlp/simple_nd_nn,A0,random_4,0.6,8,0.7768826989283285,0.09294438191814743,3.8844134946416427,0.7769533169533169,0.08806566179562735,3.884766584766585,0.46649164266256127,0.10055299414959838,2.3324582133128064,0.0030489444732666017,0.00025998982520032725,0.015244722366333008,0.0,0.0,0.0,0.7768826989283285,0.09294438191814737,3.8844134946416427,0.7523474219700634,0.10964745178065229,3.7617371098503174,0.7344462097594319,0.08192409093021485,3.6722310487971592,0.7760816326530613,0.1461485554150156,3.8804081632653062
australian,mlp/simple_nd_nn,A0,random_4,0.7,9,0.810443022264432,0.07222437092330775,4.05221511132216,0.8136445536445537,0.06128341845294695,4.0682227682227685,0.435799407786125,0.0851712270663381,2.1789970389306252,0.0030030727386474608,0.00035797274967305266,0.015015363693237305,0.0,0.0,0.0,0.810443022264432,0.07222437092330765,4.05221511132216,0.7802060023189975,0.09682443093734848,3.9010300115949876,0.8003702180172768,0.04251210801675768,4.001851090086384,0.7812244897959183,0.18692362473137403,3.9061224489795916
australian,mlp/simple_nd_nn,A0,random_4,0.8,11,0.8513105904445333,0.022103148627232005,4.256552952222666,0.8478132678132677,0.02527705090234946,4.239066339066339,0.3772250773015869,0.05870986259602816,1.8861253865079344,0.003002023696899414,0.00025769528122979727,0.01501011848449707,0.0,0.0,0.0,0.8513105904445333,0.02210314862723191,4.256552952222666,0.838260429835651,0.02089550919066566,4.191302149178255,0.801797619047619,0.048509319747108454,4.008988095238095,0.8823673469387755,0.04750536478615048,4.411836734693877
australian,mlp/simple_nd_nn,A0,random_4,0.9,12,0.8590242070387119,0.020512731759850154,4.295121035193559,0.8569205569205568,0.01925766836886571,4.284602784602784,0.35523553925265666,0.05621525140850765,1.7761776962632834,0.0028664588928222655,0.0002780532798480556,0.014332294464111328,0.0,0.0,0.0,0.8590242070387116,0.020512731759850106,4.295121035193558,0.8452634719232657,0.02163062769494558,4.226317359616329,0.8160084033613446,0.024313068026909464,4.080042016806723,0.8781224489795918,0.04297321502396631,4.390612244897959
australian,mlp/simple_nd_nn,A0,random_5,0.4,5,0.7646705878543909,0.110279994990226,3.8233529392719543,0.76997542997543,0.10339021055176636,3.84987714987715,0.5020044614355943,0.13431854460480966,2.5100223071779717,0.003040790557861328,0.00017855856462299275,0.01520395278930664,0.0,0.0,0.0,0.7646705878543909,0.11027999499022595,3.8233529392719543,0.7258285503813892,0.14061030833523655,3.629142751906946,0.7583340170927062,0.1045743960841724,3.7916700854635312,0.7155918367346938,0.20120470159770845,3.577959183673469
australian,mlp/simple_nd_nn,A0,random_5,0.5,7,0.8183865355766844,0.07037945607587263,4.091932677883422,0.815102375102375,0.062185993862764605,4.075511875511875,0.4436155362059851,0.09013553939992944,2.2180776810299254,0.002846813201904297,0.00024185955559037555,0.014234066009521484,0.0,0.0,0.0,0.8183865355766844,0.07037945607587254,4.091932677883422,0.798006796149211,0.09126539321268849,3.990033980746055,0.7620032369939577,0.04381403239482623,3.8100161849697884,0.8493061224489796,0.15799830765810063,4.246530612244898
australian,mlp/simple_nd_nn,A0,random_5,0.6,8,0.7719184752695367,0.11068047909933121,3.859592376347684,0.7717772317772318,0.10365447275509482,3.858886158886159,0.4775997719434909,0.13200403562988414,2.3879988597174546,0.003075122833251953,0.000306168678851794,0.015375614166259766,0.0,0.0,0.0,0.7719184752695367,0.11068047909933118,3.859592376347684,0.7436992710260036,0.13371793765540932,3.7184963551300183,0.7283494283494283,0.0903600512997839,3.6417471417471416,0.7728163265306123,0.19278653280330735,3.864081632653061
australian,mlp/simple_nd_nn,A0,random_5,0.7,9,0.8544741903107091,0.019216583108306703,4.272370951553546,0.8496642096642096,0.020549300152804508,4.248321048321048,0.35535210228153813,0.040890621493721024,1.7767605114076905,0.0029959678649902344,0.0002838710364749998,0.014979839324951172,0.0,0.0,0.0,0.8544741903107091,0.019216583108306647,4.272370951553546,0.842143924635051,0.018423640205711835,4.2107196231752555,0.7942612942612943,0.0362061156020756,3.9713064713064714,0.8985306122448978,0.040116033286130254,4.492653061224489
australian,mlp/simple_nd_nn,A0,random_5,0.8,11,0.7895608413645734,0.08426082779116713,3.947804206822867,0.7971662571662572,0.07553757816976742,3.985831285831286,0.4590821498858507,0.10383413922009697,2.2954107494292537,0.003014945983886719,0.00031371580135842835,0.015074729919433594,0.0,0.0,0.0,0.7895608413645733,0.0842608277911671,3.9478042068228665,0.7511270477717952,0.10997138878249813,3.755635238858976,0.8046538909542006,0.05507476983959154,4.023269454771003,0.7162448979591837,0.17334458896164712,3.5812244897959182
australian,mlp/simple_nd_nn,A0,random_5,0.9,12,0.8149288466311961,0.06518298076010058,4.074644233155981,0.8205241605241606,0.05394985986890836,4.102620802620803,0.4138440315453435,0.08080491329562067,2.0692201577267175,0.0030216217041015626,0.0002800095834453593,0.015108108520507812,0.0,0.0,0.0,0.8149288466311961,0.0651829807601005,4.074644233155981,0.7829859338753865,0.09195156687756134,3.9149296693769324,0.8252704488493962,0.030147280737526,4.126352244246981,0.7637551020408163,0.1715243658491897,3.8187755102040817
australian,transformer/cls,A19,decision_tree,0.4,5,0.8165387927778198,0.07871607345710512,4.082693963889099,0.8191154791154791,0.07002661989135338,4.095577395577395,0.4779915704348075,0.14877015601989607,2.3899578521740374,0.01912717819213867,0.00039752269051726927,0.09563589096069336,7.354525037554952,1.2459160651031096,36.77262518777476,0.8165387927778198,0.0787160734571051,4.082693963889099,0.7877138601962512,0.10385615094753689,3.938569300981256,0.8031662595874405,0.050904570063539684,4.015831297937202,0.7897142857142857,0.1726657012789958,3.9485714285714284
australian,transformer/cls,A19,decision_tree,0.5,7,0.8592553988279606,0.008770133036817897,4.296276994139803,0.8551023751023751,0.01234796863360552,4.275511875511875,0.37185808225728445,0.061286919587047746,1.8592904112864224,0.01913938522338867,0.0005280144962612518,0.09569692611694336,7.354525037554952,1.2459160651031096,36.77262518777476,0.8592553988279606,0.008770133036817932,4.296276994139803,0.8469552552515927,0.0067498914758831454,4.234776276257963,0.8032003624398794,0.03609585205626121,4.016001812199397,0.8982040816326531,0.03265765273840632,4.491020408163266
australian,transformer/cls,A19,decision_tree,0.6,8,0.859228957791472,0.008588238786286976,4.29614478895736,0.8550859950859951,0.01080299024701406,4.275429975429976,0.37076102151727425,0.0630179480426179,1.8538051075863713,0.018900346755981446,0.0008504189926570498,0.09450173377990723,7.354525037554952,1.2459160651031096,36.77262518777476,0.859228957791472,0.008588238786286909,4.29614478895736,0.8468409041938454,0.0067101182696563495,4.234204520969227,0.8025913398834884,0.029436050112643667,4.012956699417442,0.8982040816326531,0.03265765273840632,4.491020408163266
australian,transformer/cls,A19,decision_tree,0.7,9,0.8571881414649415,0.00868069347165269,4.285940707324707,0.8532678132678132,0.009714330255057784,4.266339066339066,0.3654919296016103,0.05904981193686441,1.8274596480080516,0.018554306030273436,0.0007109241175272673,0.09277153015136719,7.354525037554952,1.2459160651031096,36.77262518777476,0.8571881414649413,0.008680693471652604,4.2859407073247064,0.8444908732723858,0.007936032639758927,4.222454366361929,0.8019382786589986,0.028417215338473988,4.009691393294993,0.8941224489795918,0.0396082440230009,4.470612244897959
australian,transformer/cls,A19,decision_tree,0.8,11,0.8736367757044647,0.012115107695378224,4.3681838785223235,0.8714004914004914,0.01313754922435023,4.357002457002457,0.3358552356418779,0.043671377120426236,1.6792761782093897,0.019527387619018555,0.0004577397486773414,0.09763693809509277,7.354525037554952,1.2459160651031096,36.77262518777476,0.8736367757044647,0.012115107695378208,4.3681838785223235,0.8611906016679785,0.012057534302656676,4.305953008339892,0.8312912033500268,0.02678324461006764,4.156456016750134,0.8942857142857144,0.022467524807384318,4.4714285714285715
australian,transformer/cls,A19,decision_tree,0.9,12,0.8566227349744763,0.026515211476144634,4.283113674872381,0.8551351351351352,0.026664193954341938,4.275675675675676,0.3377163108236695,0.04166425967985949,1.6885815541183473,0.02002553939819336,0.00034888339023690407,0.1001276969909668,7.354525037554952,1.2459160651031096,36.77262518777476,0.8566227349744763,0.026515211476144628,4.283113674872381,0.8427063982403789,0.027069824903762918,4.2135319912018945,0.8186172873619683,0.038823464742903734,4.093086436809841,0.8700408163265306,0.041710211870244984,4.350204081632653
australian,transformer/cls,A19,f_classif,0.4,5,0.7192851854649845,0.04809569493799918,3.5964259273249226,0.740982800982801,0.03948304330706863,3.704914004914005,0.6380610772179854,0.11369395581385207,3.190305386089927,0.019357919692993164,0.0005403612059366304,0.09678959846496582,7.354525037554952,1.2459160651031096,36.77262518777476,0.7192851854649845,0.0480956949379992,3.5964259273249226,0.6292772024219401,0.09684155087007226,3.1463860121097005,0.8712429534797955,0.10698592192897352,4.356214767398978,0.5165714285714286,0.15620808642338793,2.5828571428571427
australian,transformer/cls,A19,f_classif,0.5,7,0.7156579069491361,0.05109419258042614,3.5782895347456805,0.7373464373464373,0.04137689080733926,3.6867321867321867,0.6456583341608997,0.11548036021090768,3.2282916708044986,0.01918368339538574,0.0006721523246769077,0.09591841697692871,7.354525037554952,1.2459160651031096,36.77262518777476,0.7156579069491361,0.05109419258042614,3.5782895347456805,0.6215384089417404,0.10837996086326938,3.1076920447087018,0.8716155069096245,0.11122348155263549,4.358077534548123,0.5124897959183674,0.17310011114901136,2.562448979591837
australian,transformer/cls,A19,f_classif,0.6,8,0.7147398741622508,0.0503764225736536,3.573699370811254,0.7355282555282555,0.04162983660425369,3.6776412776412775,0.6323228074712813,0.11369150248713178,3.1616140373564066,0.01929645538330078,0.0006134658158238033,0.0964822769165039,7.354525037554952,1.2459160651031096,36.77262518777476,0.7147398741622508,0.05037642257365361,3.573699370811254,0.6252554112554113,0.10466466096019245,3.1262770562770563,0.8491633175009135,0.09595511339942746,4.245816587504567,0.5204897959183674,0.16292065663440009,2.602448979591837
australian,transformer/cls,A19,f_classif,0.7,9,0.7179489957802264,0.050996742353400216,3.589744978901132,0.7391646191646192,0.04581456468530045,3.695823095823096,0.6271182408996969,0.11033733665183709,3.1355912044984846,0.019492626190185547,0.0006474031416530974,0.09746313095092773,7.354525037554952,1.2459160651031096,36.77262518777476,0.7179489957802264,0.050996742353400175,3.589744978901132,0.6288910345053309,0.1072957020266213,3.1444551725266545,0.8755059193488716,0.13490238345142772,4.377529596744358,0.5202448979591836,0.16260109788857185,2.6012244897959182
australian,transformer/cls,A19,f_classif,0.8,11,0.7944215888364865,0.11957698507645319,3.9721079441824325,0.8077149877149876,0.0998283118546824,4.038574938574938,0.47308863399428774,0.21410684978619401,2.3654431699714387,0.01896700859069824,0.000989369275169616,0.09483504295349121,7.354525037554952,1.2459160651031096,36.77262518777476,0.7944215888364865,0.11957698507645319,3.9721079441824325,0.7206410959071842,0.21403962596321943,3.6032054795359207,0.8982636928289102,0.08564818995503781,4.491318464144551,0.6738775510204081,0.30785360844331544,3.3693877551020406
australian,transformer/cls,A19,f_classif,0.9,12,0.8695115854908859,0.017549459791856573,4.34755792745443,0.8695823095823096,0.019590184587652045,4.347911547911548,0.3357256737784895,0.042978638653179656,1.6786283688924475,0.01944727897644043,0.0005997085225513109,0.09723639488220215,7.354525037554952,1.2459160651031096,36.77262518777476,0.8695115854908859,0.017549459791856615,4.34755792745443,0.8563581949964929,0.01744428683175341,4.2817909749824645,0.8451738675268088,0.043625429201741416,4.225869337634044,0.8699591836734694,0.030693226219750156,4.349795918367347
australian,transformer/cls,A19,linear_model,0.4,5,0.7076541080736896,0.051787041562356376,3.5382705403684476,0.7265356265356265,0.05320363843447606,3.6326781326781328,0.6441362206046398,0.10452013735249606,3.220681103023199,0.019506406784057618,0.000532316649526361,0.09753203392028809,7.354525037554952,1.2459160651031096,36.77262518777476,0.7076541080736896,0.05178704156235639,3.5382705403684476,0.6323040371670288,0.07771115040950854,3.1615201858351436,0.8161904761904761,0.14667044590746933,4.080952380952381,0.5364081632653062,0.11105731679405176,2.6820408163265306
australian,transformer/cls,A19,linear_model,0.5,7,0.7144373887048209,0.06240576715980124,3.5721869435241045,0.7337755937755938,0.05891208440809839,3.6688779688779687,0.6084993226264933,0.11304571535806904,3.0424966131324664,0.01950063705444336,0.0007004800663790455,0.0975031852722168,7.354525037554952,1.2459160651031096,36.77262518777476,0.7144373887048209,0.06240576715980123,3.5721869435241045,0.635662193351253,0.10703072169084173,3.178310966756265,0.8168841520347977,0.10613210568526509,4.084420760173988,0.5364897959183674,0.13054003105735348,2.682448979591837
australian,transformer/cls,A19,linear_model,0.6,8,0.8036825133014602,0.09101996708748882,4.018412566507301,0.8152661752661752,0.07921134417452977,4.076330876330876,0.43770863894897083,0.1649004813806936,2.188543194744854,0.01840815544128418,0.0004800258829154318,0.0920407772064209,7.354525037554952,1.2459160651031096,36.77262518777476,0.8036825133014602,0.09101996708748882,4.018412566507301,0.7560358346401521,0.13605703597290789,3.780179173200761,0.8717787619448817,0.06876860972470232,4.3588938097244085,0.6958367346938775,0.2153869468181436,3.4791836734693877
australian,transformer/cls,A19,linear_model,0.7,9,0.8592476068163913,0.024975647868271087,4.296238034081957,0.8587387387387387,0.027944939230305624,4.293693693693694,0.346220485035663,0.042311947017613136,1.731102425178315,0.019254779815673827,0.001044193935965276,0.09627389907836914,7.354525037554952,1.2459160651031096,36.77262518777476,0.8592476068163913,0.024975647868271156,4.296238034081957,0.8458960706985537,0.023930541316791707,4.229480353492768,0.8309767928933768,0.06258819999741089,4.154883964466884,0.8658775510204082,0.042200607759766064,4.329387755102041
australian,transformer/cls,A19,linear_model,0.8,11,0.863420628325365,0.02491257857840844,4.317103141626825,0.8623914823914823,0.025429639123067487,4.311957411957412,0.3409552046817584,0.0436990169481609,1.7047760234087919,0.018892908096313478,0.0006514629111668209,0.09446454048156738,7.354525037554952,1.2459160651031096,36.77262518777476,0.863420628325365,0.02491257857840844,4.317103141626825,0.8499966932223202,0.02581183222114976,4.249983466111601,0.8286061230610102,0.03699484945668711,4.143030615305051,0.8739591836734695,0.03659201315731965,4.369795918367347
australian,transformer/cls,A19,linear_model,0.9,12,0.8691151642042328,0.027006081393598717,4.345575821021164,0.8677968877968878,0.02730863637120129,4.338984438984439,0.33564337248637943,0.04657527944149876,1.6782168624318972,0.01972932815551758,0.0023594250805099998,0.09864664077758789,7.354525037554952,1.2459160651031096,36.77262518777476,0.8691151642042326,0.027006081393598714,4.345575821021163,0.856184766571553,0.027932201248193993,4.280923832857765,0.8333120175830142,0.03889962508119045,4.166560087915071,0.8821224489795918,0.041778854935243546,4.410612244897959
australian,transformer/cls,A19,random_1,0.4,5,0.7551239275191832,0.10987672442636691,3.7756196375959163,0.7555937755937756,0.11750350630430643,3.777968877968878,0.6137981966659669,0.161069798946253,3.0689909833298348,0.018093061447143555,0.0006148120013255243,0.09046530723571777,7.354525037554952,1.2459160651031096,36.77262518777476,0.7551239275191832,0.1098767244263669,3.7756196375959163,0.721775764855362,0.13559679891071696,3.60887882427681,0.7775614336983061,0.1571846973543339,3.8878071684915305,0.747265306122449,0.2454392657111999,3.736326530612245
australian,transformer/cls,A19,random_1,0.5,7,0.7862637196602597,0.1431772399443248,3.9313185983012984,0.7951187551187551,0.11977642115139268,3.9755937755937754,0.48428422179532565,0.23030644091163927,2.421421108976628,0.01796584129333496,7.540935053493132e-05,0.0898292064666748,7.354525037554952,1.2459160651031096,36.77262518777476,0.7862637196602597,0.1431772399443248,3.9313185983012984,0.6921889275117246,0.32251055242665516,3.460944637558623,0.8468593449532035,0.09005920892451016,4.2342967247660175,0.706530612244898,0.3615022568614914,3.5326530612244897
australian,transformer/cls,A19,random_1,0.6,8,0.7117418491457925,0.13604195491554116,3.558709245728963,0.7335790335790335,0.1122226290288832,3.6678951678951677,0.6322324146166878,0.20889519829485712,3.161162073083439,0.01896247863769531,0.0005476311956085663,0.09481239318847656,7.354525037554952,1.2459160651031096,36.77262518777476,0.7117418491457925,0.13604195491554114,3.558709245728963,0.5669337218239765,0.27076932911499235,2.8346686091198823,0.8665708736324719,0.071197238375625,4.3328543681623595,0.5048163265306123,0.35823650626226256,2.5240816326530613
australian,transformer/cls,A19,random_1,0.7,9,0.7146133672929775,0.12854738816331535,3.5730668364648874,0.7369205569205569,0.10378613825516976,3.6846027846027845,0.6027717480057124,0.23395760969147195,3.013858740028562,0.019009733200073244,0.0002841017537483545,0.09504866600036621,7.354525037554952,1.2459160651031096,36.77262518777476,0.7146133672929775,0.12854738816331535,3.5730668364648874,0.5740644481016807,0.2514515293703739,2.8703222405084032,0.8951724137931034,0.10641158064162583,4.475862068965517,0.5106122448979592,0.3581339019302512,2.553061224489796
australian,transformer/cls,A19,random_1,0.8,11,0.867704033067484,0.024214045948334508,4.33852016533742,0.866011466011466,0.022879898640924982,4.33005733005733,0.3424957572449757,0.0384295159507193,1.7124787862248787,0.01849331855773926,0.0007112331644380457,0.09246659278869629,7.354525037554952,1.2459160651031096,36.77262518777476,0.867704033067484,0.02421404594833446,4.33852016533742,0.8541856536978842,0.026063509200678594,4.270928268489421,0.8294143689372395,0.030300059220215007,4.147071844686198,0.8823673469387755,0.04964882926511882,4.411836734693877
australian,transformer/cls,A19,random_1,0.9,12,0.8334361044259058,0.052367459548565407,4.167180522129529,0.8316789516789516,0.052354636162809075,4.158394758394758,0.3982970347891717,0.08621218989342426,1.9914851739458586,0.019303274154663087,0.0012580663732158675,0.09651637077331543,7.354525037554952,1.2459160651031096,36.77262518777476,0.8334361044259058,0.052367459548565434,4.167180522129529,0.8183327874587748,0.05598839191112174,4.091663937293874,0.7893296780089234,0.058596007745712386,3.9466483900446168,0.8496326530612246,0.05304992030293988,4.248163265306123
australian,transformer/cls,A19,random_2,0.4,5,0.6830098101641503,0.06702754594415285,3.4150490508207514,0.7047010647010647,0.05959649546444814,3.5235053235053235,0.6906392940379892,0.1150171006099615,3.453196470189946,0.0180056095123291,0.00042476760709317775,0.09002804756164551,7.354525037554952,1.2459160651031096,36.77262518777476,0.6830098101641503,0.06702754594415289,3.4150490508207514,0.5771128822718555,0.13400034148691378,2.8855644113592778,0.8019026943436627,0.13233461693467635,4.009513471718313,0.4802448979591837,0.17189576764843154,2.4012244897959185
australian,transformer/cls,A19,random_2,0.5,7,0.7347947420110297,0.09142550392648456,3.673973710055148,0.7519410319410319,0.07828661282721566,3.7597051597051596,0.5774991326122895,0.17014879140481506,2.8874956630614474,0.018146562576293945,0.0003421980429298616,0.09073281288146973,7.354525037554952,1.2459160651031096,36.77262518777476,0.7347947420110297,0.09142550392648452,3.6739737100551486,0.6522702551054383,0.15151196655659704,3.2613512755271916,0.8402077807250221,0.09492456993022648,4.20103890362511,0.5737142857142856,0.23456315791714102,2.8685714285714283
australian,transformer/cls,A19,random_2,0.6,8,0.835174089942693,0.06905814401626476,4.175870449713465,0.835085995085995,0.05296119947751842,4.175429975429975,0.41534407826046904,0.14558983276227258,2.076720391302345,0.017903804779052734,4.023591667733246e-05,0.08951902389526367,7.354525037554952,1.2459160651031096,36.77262518777476,0.835174089942693,0.06905814401626469,4.175870449713465,0.803954500263891,0.11470708901144575,4.019772501319455,0.8289938556067588,0.10146333414824812,4.144969278033794,0.8369795918367346,0.22967184093604168,4.184897959183673
australian,transformer/cls,A19,random_2,0.7,9,0.8148810153358012,0.10798405629510248,4.074405076679006,0.8187551187551187,0.08878492071101603,4.093775593775594,0.4426948666574141,0.19711866540269968,2.2134743332870706,0.018032646179199217,0.0003684320264798574,0.0901632308959961,7.354525037554952,1.2459160651031096,36.77262518777476,0.8148810153358012,0.10798405629510245,4.074405076679006,0.7630939194313203,0.19665453232428887,3.8154695971566017,0.8256376109765939,0.06276632861481621,4.12818805488297,0.78,0.2878867841700827,3.9
australian,transformer/cls,A19,random_2,0.8,11,0.8122657054360612,0.08545804967226218,4.061328527180306,0.8168877968877968,0.07202832601328663,4.084438984438984,0.41486996912711155,0.15713484130527886,2.074349845635558,0.01779141426086426,9.168668474649646e-05,0.08895707130432129,7.354525037554952,1.2459160651031096,36.77262518777476,0.8122657054360612,0.08545804967226218,4.061328527180306,0.7725918489467889,0.1415180913518285,3.8629592447339447,0.8293963147714548,0.08680632249372926,4.146981573857274,0.7717551020408163,0.23088234137799116,3.8587755102040817
australian,transformer/cls,A19,random_2,0.9,12,0.86127404785288,0.02520909018955107,4.3063702392644,0.8604914004914004,0.02535502730154666,4.302457002457002,0.3384552311553163,0.052177881054343074,1.6922761557765815,0.018135261535644532,4.1729177326618036e-05,0.09067630767822266,7.354525037554952,1.2459160651031096,36.77262518777476,0.86127404785288,0.025209090189551114,4.3063702392644,0.8473356005387824,0.02804762737174644,4.236678002693912,0.8308528383104654,0.0531280680774513,4.154264191552327,0.8698775510204081,0.06558257811545601,4.349387755102041
australian,transformer/cls,A19,random_3,0.4,5,0.7634574731002924,0.10734036926788441,3.8172873655014623,0.7754135954135954,0.0912821770846882,3.877067977067977,0.5372895189021756,0.15298361780404396,2.686447594510878,0.01815319061279297,0.0005032053854992772,0.09076595306396484,7.354525037554952,1.2459160651031096,36.77262518777476,0.7634574731002924,0.10734036926788429,3.8172873655014623,0.6962943579112526,0.16739595102535318,3.481471789556263,0.8118629908103593,0.016575678713280154,4.059314954051796,0.6475918367346939,0.2627340946625043,3.2379591836734694
australian,transformer/cls,A19,random_3,0.5,7,0.7596903268975491,0.13318442379844384,3.7984516344877455,0.7678296478296478,0.11267417571197953,3.839148239148239,0.5206240686258782,0.1688926680445847,2.603120343129391,0.01808023452758789,4.911191249688601e-05,0.09040117263793945,7.354525037554952,1.2459160651031096,36.77262518777476,0.759690326897549,0.13318442379844375,3.798451634487745,0.6849337410555062,0.22315126979333516,3.424668705277531,0.792402376910017,0.13445870376495195,3.962011884550085,0.6859591836734694,0.33326769310666476,3.429795918367347
australian,transformer/cls,A19,random_3,0.6,8,0.8262557118034944,0.09143676247364206,4.131278559017472,0.8296150696150695,0.07445335949346366,4.148075348075348,0.4408681068730087,0.1541747377544426,2.2043405343650435,0.017950010299682618,4.6317495810979184e-05,0.08975005149841309,7.354525037554952,1.2459160651031096,36.77262518777476,0.8262557118034944,0.09143676247364202,4.131278559017472,0.7852269201968733,0.1560365173816434,3.926134600984367,0.8347894034686488,0.06613177145730144,4.173947017343244,0.7962448979591837,0.2518083535094223,3.9812244897959186
australian,transformer/cls,A19,random_3,0.7,9,0.8218040989002688,0.06496416241648241,4.109020494501344,0.8243570843570843,0.05609338343240834,4.121785421785422,0.42536081292025696,0.09260817234446427,2.1268040646012847,0.018103599548339844,0.00023706858617986978,0.09051799774169922,7.354525037554952,1.2459160651031096,36.77262518777476,0.8218040989002686,0.06496416241648242,4.109020494501343,0.7949431611452182,0.0880271495526712,3.974715805726091,0.8158639284213054,0.0780688605911107,4.079319642106527,0.8002448979591836,0.17063069912889206,4.001224489795918
australian,transformer/cls,A19,random_3,0.8,11,0.8366813369451428,0.05702932809158602,4.183406684725714,0.8335298935298935,0.05630374798744664,4.1676494676494675,0.3866704293312349,0.09699638655284609,1.9333521466561745,0.018272018432617186,0.0004740178266894218,0.09136009216308594,7.354525037554952,1.2459160651031096,36.77262518777476,0.836681336945143,0.057029328091586035,4.183406684725715,0.8224000339559993,0.061531402307949346,4.112000169779996,0.7843499142367067,0.06383734962023195,3.9217495711835335,0.8659591836734695,0.07270899016727822,4.329795918367347
australian,transformer/cls,A19,random_3,0.9,12,0.8593798119988344,0.022338180980935082,4.296899059994172,0.8587714987714987,0.023850127898391537,4.293857493857494,0.3369426092298093,0.04168121463059085,1.6847130461490465,0.01817326545715332,5.8173009595805494e-05,0.0908663272857666,7.354525037554952,1.2459160651031096,36.77262518777476,0.8593798119988344,0.022338180980935082,4.296899059994172,0.8456103682181849,0.02232313041937253,4.228051841090925,0.8281007381676074,0.04266214903149128,4.140503690838037,0.8658775510204082,0.03400222939012294,4.329387755102041
australian,transformer/cls,A19,random_4,0.4,5,0.7038126247855038,0.08479951497192405,3.519063123927519,0.7194103194103194,0.07835195109099288,3.597051597051597,0.6443805488341982,0.14974880050685616,3.2219027441709907,0.018628597259521484,0.0006475883119581181,0.09314298629760742,7.354525037554952,1.2459160651031096,36.77262518777476,0.7038126247855038,0.08479951497192416,3.519063123927519,0.6129737070370979,0.14248196777745686,3.0648685351854894,0.8302395585099711,0.16810751663783124,4.151197792549856,0.5536326530612244,0.263638337205817,2.7681632653061223
australian,transformer/cls,A19,random_4,0.5,7,0.7494850149472798,0.11515662161156404,3.747425074736399,0.7592465192465192,0.09918768757488447,3.796232596232596,0.5658623180970636,0.1723946643984094,2.8293115904853177,0.01833004951477051,0.0005557192225498533,0.09165024757385254,7.354525037554952,1.2459160651031096,36.77262518777476,0.7494850149472798,0.11515662161156402,3.747425074736399,0.6736912207170591,0.2031372774132138,3.3684561035852956,0.8171526873047554,0.13609379386474746,4.085763436523777,0.6551836734693877,0.30181602225025056,3.2759183673469385
australian,transformer/cls,A19,random_4,0.6,8,0.7500068638772273,0.12596218069996293,3.750034319386136,0.7592628992628992,0.11104299007610502,3.7963144963144964,0.5635121340986758,0.21451691917016974,2.8175606704933793,0.018299388885498046,0.0006795669481909505,0.09149694442749023,7.354525037554952,1.2459160651031096,36.77262518777476,0.7500068638772273,0.12596218069996293,3.750034319386136,0.6796748023608643,0.21193572367335664,3.3983740118043215,0.7835786854654779,0.11087557493127839,3.9178934273273898,0.6631020408163265,0.28598407087866773,3.3155102040816327
australian,transformer/cls,A19,random_4,0.7,9,0.8451811264960771,0.03393525282925241,4.225905632480385,0.8405896805896805,0.035451224079435135,4.202948402948403,0.37908968746319804,0.0481563091135495,1.89544843731599,0.017953157424926758,3.9290629537102425e-05,0.08976578712463379,7.354525037554952,1.2459160651031096,36.77262518777476,0.8451811264960769,0.033935252829252326,4.2259056324803845,0.8325389255725559,0.03348589723517033,4.16269462786278,0.7864533460154436,0.04670069437589396,3.932266730077218,0.8864489795918367,0.04081877543673913,4.432244897959183
australian,transformer/cls,A19,random_4,0.8,11,0.8295631509081687,0.07647130159999614,4.147815754540844,0.8332350532350532,0.062094803584337104,4.166175266175266,0.39838090793703496,0.16359261447580817,1.991904539685175,0.018110942840576173,0.0004334849540080815,0.09055471420288086,7.354525037554952,1.2459160651031096,36.77262518777476,0.8295631509081687,0.07647130159999614,4.147815754540844,0.7948167867554579,0.12580572062025527,3.9740839337772895,0.8416117216117216,0.07292625410658875,4.208058608058608,0.7964081632653061,0.21908415633081582,3.9820408163265304
australian,transformer/cls,A19,random_4,0.9,12,0.7408685826525216,0.13099388313256918,3.7043429132626082,0.7607862407862408,0.11161761908823052,3.803931203931204,0.5427829520212442,0.2311019154188208,2.7139147601062206,0.018386220932006835,0.0002604463867725501,0.09193110466003418,7.354525037554952,1.2459160651031096,36.77262518777476,0.7408685826525216,0.1309938831325692,3.7043429132626082,0.6313347693590596,0.23157328928152948,3.1566738467952984,0.8761481272350837,0.05648938506639614,4.380740636175418,0.5535510204081633,0.31569184517163523,2.7677551020408164
